date,region_code,prediction_q10,prediction_q50,prediction_q90,estimate_label,forecast_method,baseline_scale,visitor_estimate_q10,visitor_estimate_q50,visitor_estimate_q90,forecast_provenance
2026-01-12,BDH,0.042563277881735,0.042563277881735,0.20965071764936913,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,26529.797199111737,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-12,HGA,0.7367084675810167,1.0294882153412215,1.3716256891093637,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13833.77330085532,19331.536440317086,25756.12969275627,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-12,SHG,0.042563277881735,0.042563277881735,0.07978973534787039,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,13659.146196003625,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-13,BDH,0.042563277881735,0.042563277881735,0.19364615751565892,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24504.53470838924,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-13,HGA,0.7137305494939372,1.0026366079233355,1.34024735369221,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13402.298268695025,18827.32199711639,25166.913200994735,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-13,SHG,0.042563277881735,0.042563277881735,0.065503330603929,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,11213.467059934357,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-14,BDH,0.042563277881735,0.042563277881735,0.2109663711845474,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,26696.283733781984,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-14,HGA,0.7385973654269891,1.0316955494965754,1.374205142563547,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13869.242670001375,19372.98534670018,25804.566185474276,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-14,SHG,0.042563277881735,0.042563277881735,0.0809641480620795,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,13860.193046051309,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-15,BDH,0.042563277881735,0.042563277881735,0.19697704493004342,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24926.034661203546,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-15,HGA,0.7185127401649452,1.0082249952615068,1.3467778488543471,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13492.097347347415,18932.259685436267,25289.541613169735,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-15,SHG,0.042563277881735,0.042563277881735,0.06847663354764233,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,11722.46460725198,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-16,BDH,0.042563277881735,0.042563277881735,0.20682812352658453,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,26172.61812292027,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-16,HGA,0.7326560390228705,1.0247526156963795,1.3660917472583365,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13757.677558158915,19242.612239207436,25652.214371572853,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-16,SHG,0.042563277881735,0.042563277881735,0.07727015831925618,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,13227.821654872001,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-17,BDH,0.042563277881735,0.18576857536295283,0.38566915215941344,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,23507.68309121442,48803.66977734213,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-17,HGA,0.9894200158021262,1.324802667115466,1.7167251752255184,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,18579.143311434902,24876.895775910718,32236.343057003432,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-17,SHG,0.042563277881735,0.05847143931188646,0.2369118665902536,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,10009.682753924908,40556.76845167968,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-18,BDH,0.042563277881735,0.1996905185197915,0.4019381000564712,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,25269.405315252814,50862.388646474305,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-18,HGA,1.0127775182275864,1.3520978503872456,1.748621865901998,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,19017.746107041374,25389.43960322267,32835.29312651299,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-18,SHG,0.042563277881735,0.07089880458147692,0.2514342759831807,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,12137.114287672997,43042.84905028517,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-19,BDH,0.042563277881735,0.0472081515950108,0.22374977858636683,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5973.853569417193,28313.932410048816,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-19,HGA,0.7569506400998796,1.053142876642641,1.3992681272302447,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,14213.877016321245,19775.71922951024,26275.19420643398,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-19,SHG,0.042563277881735,0.042563277881735,0.09237520407507288,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,15813.643344547918,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-20,BDH,0.042563277881735,0.042563277881735,0.19220079328055928,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24321.6342133851,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-20,HGA,0.7116554246093638,1.000211651992494,1.3374135911026719,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13363.3319631788,18781.786629887647,25113.701339074873,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-20,SHG,0.042563277881735,0.042563277881735,0.06421313216719984,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,10992.598937082397,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-21,BDH,0.042563277881735,0.042563277881735,0.17650183313820098,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,22335.04321344269,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-21,HGA,0.6891162596970064,0.9738727641324176,1.3066344111107226,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12940.095755765647,18287.19993828989,24535.735675407483,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-21,SHG,0.042563277881735,0.042563277881735,0.050199519997982396,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,8593.618961539145,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-22,BDH,0.042563277881735,0.042563277881735,0.1938753489643026,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24533.53724518216,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-22,HGA,0.7140596021070176,1.0030211332555599,1.3406967035081503,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13408.477156889909,18834.542541617382,25175.35100748135,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-22,SHG,0.042563277881735,0.042563277881735,0.0657079174074287,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,11248.490124575343,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-23,BDH,0.042563277881735,0.042563277881735,0.19607785763009028,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24812.248946662512,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-23,HGA,0.717221767345283,1.0067163862043524,1.345014913761783,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13467.855702096054,18903.931307774455,25256.437548960006,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-23,SHG,0.042563277881735,0.042563277881735,0.06767397770453143,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,11585.05854294648,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-24,BDH,0.042563277881735,0.19678613034742584,0.39854408103795225,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,24901.87578774017,50432.89984118518,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-24,HGA,1.0079046888375895,1.3464035441712223,1.7419675957261522,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,18926.245031539554,25282.512990098796,32710.34049036703,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-24,SHG,0.042563277881735,0.06830621443109,0.248404618872826,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,11693.290683846504,42524.20427456715,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-25,BDH,0.042563277881735,0.1977259284612059,0.3996423132584546,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,25020.80050999364,50571.87326524083,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-25,HGA,1.0094814325776529,1.3482461003047388,1.7441207757381574,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,18955.852829486004,25317.112163268153,32750.772500412764,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-25,SHG,0.042563277881735,0.06914512135004837,0.24938495134518718,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,11836.902543203261,42692.02667054692,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-26,BDH,0.042563277881735,0.042563277881735,0.20362583589157726,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,25767.391551399294,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-26,HGA,0.7280584804299617,1.0193799862897612,1.3598133831749761,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13671.345466007817,19141.726012821702,25534.32042946218,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-26,SHG,0.042563277881735,0.042563277881735,0.07441164943941062,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,12738.475619042252,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-27,BDH,0.042563277881735,0.042563277881735,0.16227250002764276,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,20534.42299170289,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-27,HGA,0.6686870540258365,0.9499995390446339,1.2787365630364684,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12556.479966877714,17838.912999347693,24011.875121573827,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-27,SHG,0.042563277881735,0.042563277881735,0.042563277881735,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7286.376281773982,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-28,BDH,0.042563277881735,0.042563277881735,0.1422988912316452,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,18006.90581154024,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-28,HGA,0.6400107303416187,0.9164888709832912,1.2395765616958672,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12018.00134418455,17209.65596549957,23276.53596796556,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-28,SHG,0.042563277881735,0.042563277881735,0.042563277881735,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7286.376281773982,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-29,BDH,0.042563277881735,0.042563277881735,0.1645868418035508,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,20827.28637253309,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-29,HGA,0.6720097792558983,0.9538824196910443,1.2832740318520854,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12618.873477467645,17911.825003187005,24097.078859167683,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-29,SHG,0.042563277881735,0.042563277881735,0.042563277881735,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7286.376281773982,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-30,BDH,0.042563277881735,0.042563277881735,0.18804903671296977,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,23796.259146735232,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-30,HGA,0.7056947033192718,0.9932460536557595,1.3292737104024335,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13251.402657808561,18650.987931982625,24960.85218739776,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-30,SHG,0.042563277881735,0.042563277881735,0.06050708375178802,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,10358.163230598644,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-31,BDH,0.042563277881735,0.17374588025972568,0.3716196334957394,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,21986.297109560808,47025.8037863667,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-31,HGA,0.9692489716547261,1.3012311252289366,1.6891798690505762,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,18200.37523117527,24434.273787486232,31719.10246877184,pressure_forecast_scaled_by_latest_available_region_anchor
2026-01-31,SHG,0.042563277881735,0.04773943000186945,0.224370621569465,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,8172.477961813676,38409.84192695815,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-01,BDH,0.042563277881735,0.19345896139712765,0.39465600753504343,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,24480.846379931423,49940.891978374406,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-01,HGA,1.002322540142468,1.339880339382101,1.7343446886620675,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,18821.424491287675,25160.021475179656,32567.19897257738,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-01,SHG,0.042563277881735,0.0653362307590417,0.2449339460600347,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,11184.861360207518,41930.062344634345,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-02,BDH,0.042563277881735,0.042563277881735,0.21007338742521833,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,26583.28303288898,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-02,HGA,0.7373152990969227,1.0301973484129014,1.3724543700532,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13845.168269139616,19344.85240801048,25771.690507950116,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-02,SHG,0.042563277881735,0.042563277881735,0.08016702978397888,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,13723.734953433088,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-03,BDH,0.042563277881735,0.042563277881735,0.16246310788878623,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,20558.543051759876,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-03,HGA,0.6689607117698493,0.9503193308674287,1.2791102663654033,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12561.618660620608,17844.91799016114,24018.892452528682,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-03,SHG,0.042563277881735,0.042563277881735,0.042563277881735,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7286.376281773982,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-04,BDH,0.042563277881735,0.042563277881735,0.17195657666717062,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,21759.87355150975,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-04,HGA,0.6825905863886772,0.9662469723984328,1.297723039544529,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12817.557887456238,18144.004252710398,24368.39961308259,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-04,SHG,0.042563277881735,0.042563277881735,0.046142215513032166,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7899.051986476286,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-05,BDH,0.042563277881735,0.042563277881735,0.17132649907406733,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,21680.141743519038,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-05,HGA,0.681685977252164,0.9651898614230938,1.2964877174931853,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,12800.571306914417,18124.154021268503,24345.202967511315,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-05,SHG,0.042563277881735,0.042563277881735,0.04557977934234337,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,7802.768951473542,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-06,BDH,0.042563277881735,0.042563277881735,0.19082965117983763,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,5386.078058747183,24148.125998048836,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-06,HGA,0.7096868612366183,0.9979112220465836,1.3347253474782566,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,13326.366649726726,18738.58958822649,25063.22200496359,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-06,SHG,0.042563277881735,0.042563277881735,0.0629891878132961,anchor_constrained_daily_visitor_forecast,dynamic_ridge,171189.26559227135,7286.376281773982,7286.376281773982,10783.072802011808,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-07,BDH,0.042563277881735,0.21508007268557,0.4199220734186243,anchor_constrained_daily_visitor_forecast,dynamic_ridge,126542.83990327934,5386.078058747183,27216.843204235767,53138.13170846609,pressure_forecast_scaled_by_latest_available_region_anchor
2026-02-07,HGA,1.038597301048445,1.3822704129881465,1.7838810135184455,anchor_constrained_daily_visitor_forecast,dynamic_ridge,18777.81226850634,19502.585141665062,25956.01431940214,33497.38278120219,pressure_forecast_scaled_by_latest_available_region_anchor
