name,major_category,minor_category,longitude,latitude,poi_family
安丰公司专用停车场,交通设施,停车场,118.910865,39.659088,parking
大型料场-地磅专用停车场,交通设施,停车场,118.824647,39.731466000000005,parking
专用停车场,交通设施,停车场,118.95441,39.891706,parking
秦皇岛泰和医院停车场,交通设施,停车场,118.922469,39.911836,parking
专用停车场,交通设施,停车场,118.939999,40.093332,parking
北戴河阿尔卡迪亚滨海度假酒店停车场,交通设施,停车场,119.308438,39.632706,parking
黄金海岸休闲体育滑沙公园停车场,交通设施,停车场,119.312882,39.637597,parking
专用停车场,交通设施,停车场,119.302722,39.633211,parking
沙雕海洋乐园专用停车场,交通设施,停车场,119.299484,39.626178,parking
森泽苑酒店专用停车场,交通设施,停车场,119.29578,39.597018,parking
渔岛菲奢尔度假酒店停车场,交通设施,停车场,119.291999,39.594838,parking
渔岛菲奢尔度假酒店停车场,交通设施,停车场,119.289036,39.595515000000006,parking
渔岛菲奢尔度假酒店停车场,交通设施,停车场,119.291326,39.595818,parking
渔岛海洋温泉景区度假酒店专用停车场,交通设施,停车场,119.289425,39.595691,parking
渔岛海洋温泉景区温泉馆专用停车场,交通设施,停车场,119.293589,39.594641,parking
渔岛海洋温泉景区大型车专用停车场,交通设施,停车场,119.282895,39.602076,parking
专用停车场,交通设施,停车场,119.148303,39.607846,parking
大型专用停车场,交通设施,停车场,119.150842,39.678158,parking
隆昕市场-大型专用停车场,交通设施,停车场,119.154852,39.685205,parking
专用停车场,交通设施,停车场,119.081779,39.71348,parking
院内大型专用停车场,交通设施,停车场,119.083643,39.71288,parking
鹏远专用停车场,交通设施,停车场,119.067522,39.712948,parking
专用停车场,交通设施,停车场,119.090032,39.712265,parking
燕塞湖景区鸟语林停车场,交通设施,停车场,119.703686,40.032114,parking
专用停车场,交通设施,停车场,119.659746,40.013094,parking
专用停车场,交通设施,停车场,119.665124,40.002835,parking
石河镇大樱桃节临时专用停车场,交通设施,停车场,119.666736,40.025048,parking
燕塞湖景区-东区专用停车场,交通设施,停车场,119.704215,40.031959,parking
燕塞湖景区西区停车场,交通设施,停车场,119.704107,40.032124,parking
望峪山庄专用停车场,交通设施,停车场,119.664278,40.039607,parking
燕塞湖景区东区停车场,交通设施,停车场,119.704151,40.032125,parking
燕塞湖景区西区停车场,交通设施,停车场,119.70338,40.031592,parking
燕塞湖景区专用停车场,交通设施,停车场,119.703636,40.0321,parking
松果乐园1号专用停车场,交通设施,停车场,119.602973,40.02567,parking
净土寺停车场,交通设施,停车场,119.57609,40.131367,parking
柳江医院停车场,交通设施,停车场,119.602477,40.106406,parking
傍水崖景区东专用停车场,交通设施,停车场,119.576205,40.131451,parking
傍水崖景区西专用停车场,交通设施,停车场,119.574403,40.130356,parking
傍水崖景区3号专用停车场,交通设施,停车场,119.569362,40.128836,parking
专用停车场,交通设施,停车场,119.112491,39.763714,parking
碣石山风景区专用停车场,交通设施,停车场,119.15084,39.744755,parking
昌黎葡萄沟景区停车点,交通设施,停车场,119.11179,39.763406,parking
左右佳园专用停车场,交通设施,停车场,119.071311,39.813917,parking
五峰山景区专用停车场,交通设施,停车场,119.161826,39.749777,parking
昌黎嘉泰酒庄假日酒店专用停车场,交通设施,停车场,119.20605,39.751962,parking
昌黎嘉泰酒庄假日酒店停车场,交通设施,停车场,119.205976,39.751982000000005,parking
智能停车,交通设施,停车场,119.225886,39.916733,parking
兔耳山停车场,交通设施,停车场,119.153967,39.862865,parking
专用停车场,交通设施,停车场,119.33912,39.802215,parking
抚宁服务区专用停车场,交通设施,停车场,119.329429,39.826377,parking
专用停车场,交通设施,停车场,119.376549,39.909689,parking
北戴河服务区专用停车场,交通设施,停车场,119.350309,39.932561,parking
青龙服务区停车场,交通设施,停车场,118.867589,40.410635,parking
安丰大厦停车场,交通设施,停车场,118.892782,39.644302,parking
专用停车场,交通设施,停车场,118.866028,39.705991,parking
专用停车场,交通设施,停车场,118.864473,39.697249,parking
宏兴钢铁公司职工北门专用停车场,交通设施,停车场,118.874712,39.70566,parking
宏兴钢铁办公楼停车场,交通设施,停车场,118.863845,39.705132,parking
宏兴-4号门户专用停车场,交通设施,停车场,118.889777,39.697209,parking
大存车场,交通设施,停车场,118.860645,39.729503,parking
兴龙广缘石门店停车场,交通设施,停车场,118.861704,39.729432,parking
兴龙广缘石门店停车场,交通设施,停车场,118.861345,39.729596,parking
香纳森宾馆昌黎沿海公路店专用停车场,交通设施,停车场,119.305046,39.658583,parking
专用停车场,交通设施,停车场,119.261307,39.685069,parking
院内停大车,交通设施,停车场,119.261131,39.685125,parking
专用停车场,交通设施,停车场,119.322905,39.681554,parking
北戴河阿尔法林荫专用停车场,交通设施,停车场,119.313904,39.66759,parking
停车场,交通设施,停车场,119.318982,39.668106,parking
停车场,交通设施,停车场,119.318767,39.666698,parking
圣蓝海洋公园大门专用停车场,交通设施,停车场,119.318512,39.667543,parking
交警七大队专用停车场,交通设施,停车场,119.322923,39.696047,parking
专用停车场,交通设施,停车场,119.316104,39.698203,parking
专用停车场,交通设施,停车场,119.35021,39.736357000000005,parking
秦皇岛保利高尔夫球会专用停车场,交通设施,停车场,119.334825,39.73247,parking
专用停车场,交通设施,停车场,119.349454,39.720725,parking
南戴河大观园专用停车场,交通设施,停车场,119.350512,39.731246,parking
南戴河水乡庄园专用停车场,交通设施,停车场,119.351309,39.72646,parking
秦皇岛保利高尔夫球会专用停车场,交通设施,停车场,119.344046,39.731341,parking
南戴河国际娱乐中心大巴专用停车场,交通设施,停车场,119.350948,39.738969,parking
南戴河国际娱乐中心专用停车场,交通设施,停车场,119.351102,39.736932,parking
碣石山风景区水岩寺专用停车场,交通设施,停车场,119.150995,39.742877,parking
中海滩路路侧专用停车场,交通设施,停车场,119.520819,39.816557,parking
金山海边专用停车场,交通设施,停车场,119.526732,39.816017,parking
碧螺塔酒吧公园海边专用停车场,交通设施,停车场,119.526841,39.816187,parking
牧渔人精品酒店专用停车场,交通设施,停车场,119.524431,39.818692,parking
东海滩路专用停车场,交通设施,停车场,119.526827,39.815943,parking
碧螺塔第2专用停车场,交通设施,停车场,119.52845,39.818946,parking
金海湾度假村停车场,交通设施,停车场,119.523207,39.816653,parking
北戴河金山宾馆停车场,交通设施,停车场,119.524289,39.817047,parking
牧渔人精品酒店停车场,交通设施,停车场,119.524235,39.818528,parking
金龙酒店东三路店停车场,交通设施,停车场,119.523206,39.816551,parking
金山宾馆专用停车场,交通设施,停车场,119.524469,39.817374,parking
医疗气功医院专用停车场,交通设施,停车场,119.517673,39.820553,parking
北戴河兴武专用停车场,交通设施,停车场,119.53311,39.818635,parking
碧螺塔停车场,交通设施,停车场,119.534478,39.820443,parking
36号专用停车场,交通设施,停车场,119.533479,39.818798,parking
专用停车场,交通设施,停车场,119.534043,39.819660000000006,parking
停车场,交通设施,停车场,119.533531,39.818726,parking
东坡路专用停车场,交通设施,停车场,119.531302,39.82763,parking
北华园观海酒店专用停车场,交通设施,停车场,119.534626,39.827778,parking
北戴河亿腾海景日出酒店专用停车场,交通设施,停车场,119.535458,39.831603,parking
东山旅游码头专用停车场,交通设施,停车场,119.534399,39.826451,parking
浴场专用停车场,交通设施,停车场,119.478078,39.816305,parking
京工宾馆专用停车场,交通设施,停车场,119.479842,39.818251,parking
花西小镇专用停车场,交通设施,停车场,119.481343,39.888295,parking
法云寺停车场,交通设施,停车场,119.500056,39.885584,parking
法云寺专用停车场,交通设施,停车场,119.500564,39.886225,parking
孔雀园专用停车场,交通设施,停车场,119.522219,39.861743,parking
秦皇岛野生动物园停车场,交通设施,停车场,119.524319,39.855968,parking
北戴河国际俱乐部停车场,交通设施,停车场,119.521168,39.847876,parking
北戴河国际俱乐部专用停车场,交通设施,停车场,119.521428,39.848096000000005,parking
秦皇岛野生动物园专用停车场,交通设施,停车场,119.524635,39.857036,parking
路边专用停车场,交通设施,停车场,119.53432,39.888407,parking
专用停车场,交通设施,停车场,119.547359,39.89728,parking
景旭酒店专用停车场,交通设施,停车场,119.540085,39.897498,parking
停车场,交通设施,停车场,119.543903,39.895101,parking
景旭酒店停车场,交通设施,停车场,119.540341,39.897142,parking
专用停车场,交通设施,停车场,119.460803,39.905266000000005,parking
栖云寺艺场专用停车场,交通设施,停车场,119.462021,39.906954,parking
开发区数谷大厦专用停车场,交通设施,停车场,119.457248,39.923205,parking
专用停车场,交通设施,停车场,119.488487,39.918981,parking
专用停车场,交通设施,停车场,119.484432,39.91707,parking
专用停车场,交通设施,停车场,119.494572,39.921976,parking
专用停车场,交通设施,停车场,119.482842,39.922477,parking
专用停车场,交通设施,停车场,119.488066,39.917104,parking
专用停车场,交通设施,停车场,119.486751,39.91732,parking
橡树湾专用停车场,交通设施,停车场,119.504339,39.915872,parking
橡树湾停车场,交通设施,停车场,119.504321,39.915895000000006,parking
专用停车场,交通设施,停车场,119.482559,39.926196,parking
专用停车场,交通设施,停车场,119.493412,39.923566,parking
铂悦山停车场,交通设施,停车场,119.503151,39.92754,parking
专用停车场,交通设施,停车场,119.697484,39.982872,parking
停车场,交通设施,停车场,119.704285,39.984878,parking
专用停车场,交通设施,停车场,119.714449,39.961487,parking
地上专用停车场,交通设施,停车场,119.75261,39.957249,parking
专用停车场,交通设施,停车场,119.743497,39.958649,parking
地上专用停车场,交通设施,停车场,119.708113,39.988102,parking
芳佳花卉停车场,交通设施,停车场,119.719314,39.992259,parking
轿车停放区,交通设施,停车场,119.740724,40.033459,parking
山海关欢乐海洋公园专用停车场,交通设施,停车场,119.75513,39.95639,parking
乐岛海洋王国停车场,交通设施,停车场,119.759559,39.958357,parking
乐岛海洋王国北门西专用停车场,交通设施,停车场,119.754789,39.956104,parking
乐岛海洋王园专用停车场,交通设施,停车场,119.756138,39.956804,parking
老龙头游客中心专用停车场,交通设施,停车场,119.796189,39.970117,parking
老龙头海边立平专用停车场,交通设施,停车场,119.801288,39.974101,parking
老龙头专用停车场,交通设施,停车场,119.796372,39.970348,parking
山海关景区老龙头景区北门专用停车场,交通设施,停车场,119.798598,39.971637,parking
立平专用停车场,交通设施,停车场,119.80115,39.973948,parking
专用停车场,交通设施,停车场,119.795475,39.972328,parking
山海壹号停车场,交通设施,停车场,119.790948,39.97440700000001,parking
希岸酒店,交通设施,停车场,119.791075,39.974287,parking
山海关老龙头景区停车场,交通设施,停车场,119.797633,39.970871,parking
帝森酒店老龙头店停车场,交通设施,停车场,119.789085,39.973613,parking
帝森酒店老龙头店专用停车场,交通设施,停车场,119.789083,39.972744,parking
惠天度假酒店专用停车场,交通设施,停车场,119.791453,39.972612,parking
专用停车场,交通设施,停车场,119.839668,39.996694000000005,parking
专用停车场,交通设施,停车场,119.816201,40.007168,parking
专用停车场,交通设施,停车场,119.807104,40.001551,parking
万基钢管,交通设施,停车场,119.819455,40.000688,parking
专用停车场,交通设施,停车场,119.806341,40.004397,parking
京哈专用停车场,交通设施,停车场,119.814278,40.037252,parking
免费停车,交通设施,停车场,119.821205,40.041899,parking
孟姜女庙市场停车场,交通设施,停车场,119.821462,40.035895,parking
孟姜女庙市场西区停车场,交通设施,停车场,119.81975,40.035862,parking
孟姜女庙专用停车场,交通设施,停车场,119.821792,40.036477,parking
高速专用停车场,交通设施,停车场,119.5423,39.990013,parking
超市,交通设施,停车场,119.531609,40.003719,parking
专用停车场,交通设施,停车场,119.604612,39.975366,parking
北城1号专用停车场,交通设施,停车场,119.598756,39.978263,parking
恒大城D区停车场,交通设施,停车场,119.592642,39.975519,parking
专用停车场,交通设施,停车场,119.630016,39.978145000000005,parking
秦皇岛冀盛物流有限责任公司停车场,交通设施,停车场,119.633352,39.974767,parking
核泰专用停车场,交通设施,停车场,119.625721,39.993551,parking
核泰专用停车场,交通设施,停车场,119.626638,39.993939000000005,parking
专用停车场,交通设施,停车场,119.613227,39.984167,parking
停车场,交通设施,停车场,119.605508,39.974896,parking
专用停车场,交通设施,停车场,119.392116,39.764115,parking
专用停车场,交通设施,停车场,119.390551,39.763765,parking
维也纳国际酒店专用停车场,交通设施,停车场,119.3852,39.772344,parking
远洋蔚蓝海岸2号专用停车场,交通设施,停车场,119.403362,39.774512,parking
北戴河哒哒岛魔法城堡专用停车场,交通设施,停车场,119.388994,39.783226,parking
地上专用停车场,交通设施,停车场,119.430793,39.792857000000005,parking
仙螺岛景区停车场,交通设施,停车场,119.432716,39.794305,parking
北戴河联城宾馆停车场,交通设施,停车场,119.440284,39.824844,parking
北戴河洲顿庄园酒店停车场,交通设施,停车场,119.440043,39.833297,parking
兴龙广缘抚宁金山店专用停车场,交通设施,停车场,119.266049,39.873125,parking
兴龙广缘Mall停车场,交通设施,停车场,119.26627,39.873367,parking
兴龙广缘抚宁金山店停车场,交通设施,停车场,119.266346,39.873406,parking
专用停车场,交通设施,停车场,118.88649,39.881765,parking
专用停车场,交通设施,停车场,118.894417,39.890985,parking
专用停车场,交通设施,停车场,118.895572,39.890061,parking
停车场,交通设施,停车场,118.889802,39.8989,parking
停车场,交通设施,停车场,118.889506,39.898932,parking
医院停车场,交通设施,停车场,118.886524,39.898179,parking
兴龙广缘卢龙店停车场,交通设施,停车场,118.891638,39.90017,parking
卢龙广缘百货立体南停车场,交通设施,停车场,118.890603,39.899803,parking
卢龙广缘百货东停车场,交通设施,停车场,118.89152,39.900243,parking
卢龙广缘百货地下停车场,交通设施,停车场,118.890766,39.899876,parking
卢龙广缘百货东停车场,交通设施,停车场,118.891243,39.899820000000005,parking
卢龙广缘百货地下停车场,交通设施,停车场,118.891049,39.899798,parking
卢龙服务区专用停车场,交通设施,停车场,118.897541,39.917077,parking
卢龙迎宾汽修专用停车场,交通设施,停车场,118.897282,39.913272,parking
阿那亚国际高尔夫俱乐部专用停车场,交通设施,停车场,119.315935,39.652406,parking
专用停车场,交通设施,停车场,119.316414,39.652325,parking
阿娜亚五期聆海小院专用停车场,交通设施,停车场,119.307856,39.641138,parking
theTANG 唐舍酒店地下停车场,交通设施,停车场,119.3167,39.643935,parking
阿那亚小镇南区-地下车库,交通设施,停车场,119.311706,39.652878,parking
阿那亚民宿中心专用停车场,交通设施,停车场,119.32154,39.660014,parking
圣蓝皇家海洋公园停车场,交通设施,停车场,119.318791,39.666599,parking
阿那亚访客专用停车场,交通设施,停车场,119.305379,39.655422,parking
蔚来能源,交通设施,停车场,119.313256,39.659591,parking
北戴河安澜酒店地下停车场,交通设施,停车场,119.314564,39.655074,parking
北戴河安澜酒店地下停车场,交通设施,停车场,119.312934,39.654465,parking
北戴河安澜酒店停车场,交通设施,停车场,119.314788,39.655153,parking
北戴河安澜酒店停车场,交通设施,停车场,119.315104,39.654654,parking
黄金海岸专用停车场,交通设施,停车场,119.34074,39.702283,parking
专用停车场,交通设施,停车场,119.340018,39.69899,parking
专用停车场,交通设施,停车场,119.339943,39.698985,parking
北京国鑫宾馆专用停车场,交通设施,停车场,119.339065,39.69811,parking
专用停车场,交通设施,停车场,119.336864,39.702976,parking
专用停车场,交通设施,停车场,119.339858,39.699738,parking
金沙度假村专用停车场,交通设施,停车场,119.338581,39.696479,parking
时代海岸公寓式酒店昌黎学院路店专用停车场,交通设施,停车场,119.33844,39.699061,parking
顺来专用停车场,交通设施,停车场,119.34002,39.702871,parking
时代海岸公寓式酒店昌黎学院路店地下停车场,交通设施,停车场,119.338468,39.699564,parking
阔澜专用停车场,交通设施,停车场,119.33752,39.698553,parking
停车场,交通设施,停车场,119.339662,39.699068,parking
大田园宾馆停车点,交通设施,停车场,119.338979,39.698377,parking
时代海岸地下购物广场停车场,交通设施,停车场,119.339581,39.69899,parking
时代海岸公寓式酒店昌黎学院路店停车场,交通设施,停车场,119.339541,39.699138000000005,parking
时代海岸公寓式酒店昌黎学院路店地下停车点,交通设施,停车场,119.338547,39.699644,parking
时代海岸公寓式酒店昌黎学院路店地下停车点,交通设施,停车场,119.339324,39.699114,parking
黄金海岸专用停车场,交通设施,停车场,119.338573,39.695117,parking
专用停车场,交通设施,停车场,119.34424,39.711294,parking
专用停车场,交通设施,停车场,119.348062,39.717756,parking
专用停车场,交通设施,停车场,119.344951,39.714713,parking
专用停车场,交通设施,停车场,119.343882,39.709882,parking
停车场,交通设施,停车场,119.182299,39.70065,parking
专用停车场,交通设施,停车场,119.192937,39.719045,parking
停车场,交通设施,停车场,119.19391,39.721331,parking
金榭巴黎D区停车场,交通设施,停车场,119.201704,39.720946000000005,parking
华夏庄园专用停车场,交通设施,停车场,119.182546,39.734972,parking
信发商厦专用停车场,交通设施,停车场,119.16706,39.720082,parking
泰安盛世停车场,交通设施,停车场,119.168869,39.724495,parking
人民医院停车场,交通设施,停车场,119.178424,39.728196,parking
专用停车场,交通设施,停车场,119.523752,39.835655,parking
专用停车场,交通设施,停车场,119.523813,39.835659,parking
停车场,交通设施,停车场,119.525366,39.835349,parking
秦皇岛鸟类博物馆停车场,交通设施,停车场,119.518385,39.835601,parking
首都师范大学培训中心停车场,交通设施,停车场,119.51824,39.8352,parking
秦皇岛鸟类博物馆专用停车场,交通设施,停车场,119.518348,39.836123,parking
专用停车场,交通设施,停车场,119.515862,39.834662,parking
鸽子窝一号专用停车场,交通设施,停车场,119.516263,39.834581,parking
金海园地面停车场,交通设施,停车场,119.517178,39.838382,parking
东经路宾馆东经路专用停车场,交通设施,停车场,119.496117,39.818893,parking
近海度假酒店北戴河老虎石海上公园店专用停车场,交通设施,停车场,119.497856,39.817624,parking
金台度假酒店停车场,交通设施,停车场,119.504657,39.81803,parking
北戴河交通疗养院停车场,交通设施,停车场,119.497499,39.818241,parking
北戴河观沧海度假村停车场,交通设施,停车场,119.49323,39.816289000000005,parking
近海度假酒店北戴河老虎石海上公园店停车场,交通设施,停车场,119.497552,39.818134,parking
秦皇岛北戴河洲顿亚朵酒店停车场,交通设施,停车场,119.503104,39.819132,parking
秦皇岛北戴河洲顿亚朵酒店停车场,交通设施,停车场,119.503728,39.81916,parking
秦皇岛北戴河洲顿亚朵酒店专用停车场,交通设施,停车场,119.503377,39.819123,parking
中国银行北戴河支行专用停车场,交通设施,停车场,119.480119,39.834502,parking
专用停车场,交通设施,停车场,119.488064,39.834069,parking
速8酒店北戴河海滨中心店专用停车场,交通设施,停车场,119.491123,39.834728,parking
硅谷湾停车场,交通设施,停车场,119.486286,39.838367,parking
速8酒店北戴河海滨中心店停车场,交通设施,停车场,119.491117,39.834592,parking
专用停车场,交通设施,停车场,119.485113,39.835128000000005,parking
专用停车场,交通设施,停车场,119.473923,39.820976,parking
联峰路路侧专用停车场一,交通设施,停车场,119.479851,39.827358,parking
北戴河莲蓬假日酒店专用停车场,交通设施,停车场,119.473705,39.822852000000005,parking
专用停车场,交通设施,停车场,119.479201,39.829257000000005,parking
专用停车场,交通设施,停车场,119.472339,39.825778,parking
专用停车场,交通设施,停车场,119.475341,39.821501,parking
云海宾馆专用停车场,交通设施,停车场,119.479017,39.827515,parking
联峰山公园专用停车场,交通设施,停车场,119.472444,39.825864,parking
北京铁路局北戴河疗养院五区专用停车场,交通设施,停车场,119.475237,39.826292,parking
联峰山公园北门停车场,交通设施,停车场,119.471767,39.826219,parking
翰邦酒店停车场,交通设施,停车场,119.474422,39.826114,parking
北戴河海源宾馆地面停车点,交通设施,停车场,119.473596,39.826051,parking
龙兴商务酒店停车场,交通设施,停车场,119.473275,39.825939000000005,parking
北京铁路局北戴河疗养院五区停车场,交通设施,停车场,119.475339,39.826184,parking
肇事车辆专用停车场,交通设施,停车场,119.47445,39.835857,parking
专用停车场,交通设施,停车场,119.47876,39.835006,parking
秦皇岛职业技术学校停车场,交通设施,停车场,119.478602,39.836126,parking
专用停车场,交通设施,停车场,119.475166,39.8357,parking
西山花园停车场,交通设施,停车场,119.475071,39.835753,parking
秦皇求仙入海处景区-北门专用停车场,交通设施,停车场,119.623572,39.915022,parking
东山浴场地面专用停车场,交通设施,停车场,119.627036,39.918045000000006,parking
专用停车场,交通设施,停车场,119.625961,39.917570000000005,parking
停车场,交通设施,停车场,119.625774,39.917387,parking
云海停车场,交通设施,停车场,119.624689,39.918311,parking
东山浴场地面停车场,交通设施,停车场,119.627054,39.918026000000005,parking
秦皇求仙入海处停车场,交通设施,停车场,119.623003,39.914623,parking
河北港口医院停车场,交通设施,停车场,119.622663,39.917878,parking
河北港口医院专用停车场,交通设施,停车场,119.6229,39.917935,parking
秦皇岛海景开元大酒店-专用停车场,交通设施,停车场,119.624123,39.91682,parking
东山浴场专用停车场,交通设施,停车场,119.626982,39.91807,parking
秦皇求仙入海处西北门专用停车场,交通设施,停车场,119.6211,39.916023,parking
秦皇求仙入海处专用停车场,交通设施,停车场,119.622891,39.914307,parking
专用停车场,交通设施,停车场,119.608673,39.921632,parking
开埠地火车站专用停车场,交通设施,停车场,119.615553,39.914031,parking
专用停车场,交通设施,停车场,119.605053,39.91972,parking
西港花园停车场,交通设施,停车场,119.615432,39.913928,parking
海誓花园专用停车场,交通设施,停车场,119.615528,39.91425,parking
港口俱乐部停车场,交通设施,停车场,119.607235,39.919707,parking
港口宾馆停车场,交通设施,停车场,119.608553,39.919813,parking
港口宾馆停车场,交通设施,停车场,119.60778,39.919791,parking
港口宾馆专用停车场,交通设施,停车场,119.608175,39.919832,parking
专用停车场,交通设施,停车场,119.642609,39.943638,parking
专用停车场,交通设施,停车场,119.644415,39.945273,parking
东方明珠城专用停车场,交通设施,停车场,119.64251,39.945218,parking
停车场,交通设施,停车场,119.644205,39.947954,parking
海豚表演馆专用停车场,交通设施,停车场,119.564993,39.907257,parking
专用停车场,交通设施,停车场,119.56388,39.90868,parking
海景广场西北专用停车场,交通设施,停车场,119.566053,39.907627000000005,parking
西浴场停车场,交通设施,停车场,119.566227,39.907571,parking
绿荫专用停车场,交通设施,停车场,119.559065,39.90979,parking
秦皇岛金梦海湾希尔顿欢朋酒店专用停车场,交通设施,停车场,119.560012,39.906315000000006,parking
体育局专用停车场,交通设施,停车场,119.557087,39.909377,parking
停车场,交通设施,停车场,119.559076,39.907812,parking
停车场,交通设施,停车场,119.558956,39.907411,parking
金梦海湾·第一观专用停车场,交通设施,停车场,119.559064,39.905299,parking
金梦海湾·第一观专用停车场,交通设施,停车场,119.559002,39.904562000000006,parking
金梦海湾·第一观停车场,交通设施,停车场,119.559156,39.904663,parking
秦皇岛新澳海底世界停车场,交通设施,停车场,119.562622,39.906566,parking
金梦海湾·第一观停车场,交通设施,停车场,119.558985,39.905244,parking
海豚表演馆停车场,交通设施,停车场,119.564323,39.907176,parking
海景广场西停车场,交通设施,停车场,119.564962,39.907414,parking
奥林匹克体育中心停车场,交通设施,停车场,119.556736,39.909571,parking
秦皇国际大酒店停车场,交通设施,停车场,119.564672,39.9084,parking
秦皇国际大酒店停车场,交通设施,停车场,119.566159,39.910021,parking
秦皇国际大酒店停车场,交通设施,停车场,119.56667,39.909323,parking
首旅京伦酒店地下停车点,交通设施,停车场,119.558816,39.907348000000006,parking
首旅京伦酒店停车点,交通设施,停车场,119.55816,39.90771599999999,parking
秦皇岛香格里拉地下停车场,交通设施,停车场,119.555405,39.903413,parking
秦皇岛香格里拉停车场,交通设施,停车场,119.555143,39.903306,parking
秦皇岛新澳海底世界停车场,交通设施,停车场,119.563168,39.906774000000006,parking
秦皇岛金梦海湾希尔顿欢朋酒店停车场,交通设施,停车场,119.559868,39.90602,parking
首旅京伦酒店停车点,交通设施,停车场,119.558574,39.908061,parking
秦皇岛香格里拉停车场,交通设施,停车场,119.555552,39.903931,parking
秦皇岛香格里拉专用停车场,交通设施,停车场,119.555192,39.902854,parking
秦皇岛香格里拉地下专用停车场,交通设施,停车场,119.555364,39.903389,parking
秦皇国际大酒店专用停车场,交通设施,停车场,119.56626,39.909061,parking
首旅京伦酒店停车场,交通设施,停车场,119.558061,39.907726,parking
首旅京伦酒店地下停车场,交通设施,停车场,119.558943,39.907219,parking
秦皇岛新澳海底世界专用停车场,交通设施,停车场,119.562799,39.90641,parking
西浴场专用停车场,交通设施,停车场,119.570375,39.909334,parking
国家体育总局秦皇岛训练基地专用停车场,交通设施,停车场,119.56947,39.908971,parking
停车场,交通设施,停车场,119.570618,39.909591,parking
停车场,交通设施,停车场,119.569114,39.908952,parking
地上专用停车场,交通设施,停车场,119.568391,39.922296,parking
专用停车场,交通设施,停车场,119.568521,39.921913,parking
专用停车场,交通设施,停车场,119.568668,39.923026,parking
地上专用停车场,交通设施,停车场,119.571712,39.922833,parking
专用停车场,交通设施,停车场,119.571212,39.922623,parking
北京体育大学足球学院专用停车场,交通设施,停车场,119.568842,39.91481,parking
盛景金领域专用停车场,交通设施,停车场,119.568289,39.922285,parking
停车场,交通设施,停车场,119.568079,39.922224,parking
万众大厦停车场,交通设施,停车场,119.570372,39.9224,parking
富堡商城停车场,交通设施,停车场,119.570063,39.920506,parking
万博尚府酒店停车场,交通设施,停车场,119.571523,39.910749,parking
文精里小区专用停车场,交通设施,停车场,119.56882,39.919418,parking
秦皇岛万博尚府精品酒店停车场,交通设施,停车场,119.571557,39.910779,parking
盛景金领域停车场,交通设施,停车场,119.569441,39.923069000000005,parking
国家体育总局秦皇岛训练基地停车场,交通设施,停车场,119.568811,39.91488,parking
国家体育总局秦皇岛训练基地停车场,交通设施,停车场,119.571133,39.911789,parking
万众大厦专用停车场,交通设施,停车场,119.570176,39.922493,parking
