date,year,three_region_daily_shape,official_annual_tourists_thousand,annual_scale_factor,city_daily_visitor_estimate,estimate_label,series_scope
2023-01-16,2023,14227.471221102383,80255.2,3.33533448861037,47453.37544945427,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-17,2023,14855.156419582505,80255.2,3.33533448861037,49546.91553993527,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-18,2023,14893.75600835748,80255.2,3.33533448861037,49675.658079622626,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-19,2023,14764.328516555712,80255.2,3.33533448861037,49243.97410244185,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-20,2023,14096.496177985664,80255.2,3.33533448861037,47016.529870999846,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-21,2023,150929.6082445534,80255.2,3.33533448861037,503400.72773051105,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-22,2023,131466.73617712926,80255.2,3.33533448861037,438485.53927661985,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-23,2023,72767.3685799635,80255.2,3.33533448861037,242703.51407017486,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-24,2023,82578.23487979262,80255.2,3.33533448861037,275426.03480314015,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-25,2023,89301.44018570101,80255.2,3.33533448861037,297850.17333394464,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-26,2023,88567.83601721347,80255.2,3.33533448861037,295403.3580497998,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-27,2023,93416.40249243236,80255.2,3.33533448861037,311574.9490349174,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-28,2023,47458.467924953016,80255.2,3.33533448861037,158289.86484670482,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-29,2023,44751.57612901076,80255.2,3.33533448861037,149261.47528276214,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-30,2023,15629.295672289783,80255.2,3.33533448861037,52128.92888847691,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-01-31,2023,24197.183311068427,80255.2,3.33533448861037,80705.70002463378,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-01,2023,18281.63760904898,80255.2,3.33533448861037,60975.376425737486,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-02,2023,23764.794158891462,80255.2,3.33533448861037,79263.53757287696,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-03,2023,13793.462650488702,80255.2,3.33533448861037,46005.81169553397,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-04,2023,39643.20871965509,80255.2,3.33533448861037,132223.361281845,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-05,2023,40516.42347762079,80255.2,3.33533448861037,135135.82458005153,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-06,2023,60923.85033409889,80255.2,3.33533448861037,203201.41919825645,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-07,2023,41103.81519514947,80255.2,3.33533448861037,137094.97243384903,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-08,2023,41276.1301033847,80255.2,3.33533448861037,137669.7002901877,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-09,2023,32546.5175220087,80255.2,3.33533448861037,108553.52237531733,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-10,2023,22908.823427065257,80255.2,3.33533448861037,76408.58886977597,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-11,2023,144365.55643534882,80255.2,3.33533448861037,481507.41934624565,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-12,2023,112348.37650311914,80255.2,3.33533448861037,374719.4148902362,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-13,2023,14995.698377021969,80255.2,3.33533448861037,50015.66997767992,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-14,2023,15219.596122576046,80255.2,3.33533448861037,50762.44385034854,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-15,2023,14691.878265857738,80255.2,3.33533448861037,49002.32828258043,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-16,2023,15065.344337635544,80255.2,3.33533448861037,50247.96255210678,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-17,2023,36555.93893976889,80255.2,3.33533448861037,121926.28390934596,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-18,2023,47787.505298282456,80255.2,3.33533448861037,159387.31454601226,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-19,2023,58468.97792902217,80255.2,3.33533448861037,195013.59860046618,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-20,2023,15553.41878688699,80255.2,3.33533448861037,51875.85409570464,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-21,2023,14983.993866600746,80255.2,3.33533448861037,49976.631520399715,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-22,2023,43285.745404902445,80255.2,3.33533448861037,144372.43951417896,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-23,2023,22980.337007853566,80255.2,3.33533448861037,76647.11058218323,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-24,2023,18371.918229742314,80255.2,3.33533448861037,61276.49249358912,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-25,2023,57087.94897517589,80255.2,3.33533448861037,190407.40510093316,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-26,2023,61819.89982591174,80255.2,3.33533448861037,206190.04397180164,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-27,2023,30277.668151365488,80255.2,3.33533448861037,100986.15081994909,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-02-28,2023,16389.630508337432,80255.2,3.33533448861037,54664.89989003855,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-01,2023,20029.36859891361,80255.2,3.33533448861037,66804.64387304612,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-02,2023,18432.9973305303,80255.2,3.33533448861037,61480.21172498059,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-03,2023,16290.244662778206,80255.2,3.33533448861037,54333.414851665155,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-04,2023,48074.147475420425,80255.2,3.33533448861037,160343.3620853109,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-05,2023,39805.92918176715,80255.2,3.33533448861037,132766.08845112994,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-06,2023,35492.460067594955,80255.2,3.33533448861037,118379.2261490758,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-07,2023,14728.110162911877,80255.2,3.33533448861037,49123.17377841288,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-08,2023,15899.76205496093,80255.2,3.33533448861037,53031.024742609676,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-09,2023,16026.314475342964,80255.2,3.33533448861037,53453.119394926995,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-10,2023,16597.94282937332,80255.2,3.33533448861037,55359.691158792026,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-11,2023,43014.76449549237,80255.2,3.33533448861037,143468.62754126854,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-12,2023,44904.34586777233,80255.2,3.33533448861037,149771.0134612696,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-13,2023,15807.913118837305,80255.2,3.33533448861037,52724.67781821438,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-14,2023,15558.501086933353,80255.2,3.33533448861037,51892.80526633074,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-15,2023,15602.593905731072,80255.2,3.33533448861037,52039.86956556682,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-16,2023,15781.565144502783,80255.2,3.33533448861037,52636.79851071143,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-17,2023,16166.118618188122,80255.2,3.33533448861037,53919.41297420906,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-18,2023,48393.70354691906,80255.2,3.33533448861037,161409.18847162512,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-19,2023,47957.62242332997,80255.2,3.33533448861037,159954.7120602865,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-20,2023,17051.652273720636,80255.2,3.33533448861037,56872.96391633187,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-21,2023,14957.49617719869,80255.2,3.33533448861037,49888.252863068556,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-22,2023,15501.527108129889,80255.2,3.33533448861037,51702.77798987419,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-23,2023,16105.289762993189,80255.2,3.33533448861037,53716.528395574715,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-24,2023,15519.439365470374,80255.2,3.33533448861037,51762.521359550774,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-25,2023,39641.743651114804,80255.2,3.33533448861037,132218.47478821437,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-26,2023,39050.31800697918,80255.2,3.33533448861037,130245.87243988022,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-27,2023,15688.339520586149,80255.2,3.33533448861037,52325.85987204006,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-28,2023,15483.282867938984,80255.2,3.33533448861037,51641.92734634697,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-29,2023,17463.078957186626,80255.2,3.33533448861037,58245.209523230566,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-30,2023,16712.398364518333,80255.2,3.33533448861037,55741.43865257354,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-03-31,2023,18638.669032195823,80255.2,3.33533448861037,62166.195644876796,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-01,2023,49705.89078435807,80255.2,3.33533448861037,165785.77182016982,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-02,2023,50200.14314532849,80255.2,3.33533448861037,167434.26876579155,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-03,2023,16366.02562253715,80255.2,3.33533448861037,54586.169700329156,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-04,2023,14030.18479942604,80255.2,3.33533448861037,46795.35924310264,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-05,2023,89372.85870381605,80255.2,3.33533448861037,298088.37798053917,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-06,2023,17870.47573437214,80255.2,3.33533448861037,59604.01404472612,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-07,2023,21320.205843204632,80255.2,3.33533448861037,71110.01785311275,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-08,2023,51456.21708931279,80255.2,3.33533448861037,171623.69551140725,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-09,2023,56977.828096386824,80255.2,3.33533448861037,190040.11513599192,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-10,2023,20287.059709590027,80255.2,3.33533448861037,67664.12992189349,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-11,2023,26088.9312477339,80255.2,3.33533448861037,87015.31216155166,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-12,2023,26917.794266509947,80255.2,3.33533448861037,89779.8475744091,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-13,2023,27661.20646600935,80255.2,3.33533448861037,92259.37592265315,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-14,2023,26321.443551957833,80255.2,3.33533448861037,87790.818468856,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-15,2023,80110.28248585296,80255.2,3.33533448861037,267194.58806738467,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-16,2023,75115.6876702469,80255.2,3.33533448861037,250535.94372225922,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-17,2023,22642.244866763725,80255.2,3.33533448861037,75519.46020367816,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-18,2023,34404.26865554937,80255.2,3.33533448861037,114749.74380227055,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-19,2023,34573.14876696412,80255.2,3.33533448861037,115313.01546231251,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-20,2023,32611.37983538928,80255.2,3.33533448861037,108769.85988614665,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-21,2023,29961.19875612805,80255.2,3.33533448861037,99930.619531424,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-22,2023,73482.51469069412,80255.2,3.33533448861037,245088.7655576903,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-23,2023,70395.16222962322,80255.2,3.33533448861037,234791.4124157844,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-24,2023,36902.73465039132,80255.2,3.33533448861037,123082.96360348712,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-25,2023,36302.83127148505,80255.2,3.33533448861037,121082.08517398713,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-26,2023,32927.22873679749,80255.2,3.33533448861037,109823.32162020315,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-27,2023,37082.87972942127,80255.2,3.33533448861037,123683.80769852916,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-28,2023,35514.310731713544,80255.2,3.33533448861037,118452.10542270956,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-29,2023,279850.18471418705,80255.2,3.33533448861037,933393.9727212107,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-04-30,2023,446032.8954397908,80255.2,3.33533448861037,1487668.8992150773,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-01,2023,284884.7900839598,80255.2,3.33533448861037,950186.0656475567,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-02,2023,239701.31887933446,80255.2,3.33533448861037,799484.0758236363,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-03,2023,208404.7150261873,80255.2,3.33533448861037,695099.4336158583,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-04,2023,29202.29040785083,80255.2,3.33533448861037,97399.40634372066,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-05,2023,24413.11483583293,80255.2,3.33533448861037,81425.90388635907,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-06,2023,73596.85795148133,80255.2,3.33533448861037,245470.13857893404,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-07,2023,85229.69371382946,80255.2,3.33533448861037,284269.53689743386,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-08,2023,34827.57900072891,80255.2,3.33533448861037,116161.62539593343,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-09,2023,27887.798858526792,80255.2,3.33533448861037,93015.13734427332,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-10,2023,35240.08470611811,80255.2,3.33533448861037,117537.46990186657,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-11,2023,27832.66377115112,80255.2,3.33533448861037,92831.24338581669,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-12,2023,29853.765063708703,80255.2,3.33533448861037,99572.292231859,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-13,2023,69967.78438087337,80255.2,3.33533448861037,233365.96433718092,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-14,2023,66258.97100503504,80255.2,3.33533448861037,220995.83117292786,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-15,2023,25646.753929054707,80255.2,3.33533448861037,85540.50290047968,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-16,2023,27070.08495723155,80255.2,3.33533448861037,90287.78796746716,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-17,2023,29112.06498079509,80255.2,3.33533448861037,97098.47436511205,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-18,2023,29321.720232437987,80255.2,3.33533448861037,97797.74475663489,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-19,2023,25479.747971428824,80255.2,3.33533448861037,84983.48217020667,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-20,2023,64614.29534092509,80255.2,3.33533448861037,215510.2877078438,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-21,2023,57722.859450417316,80255.2,3.33533448861037,192525.0439061859,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-22,2023,22241.041547830842,80255.2,3.33533448861037,74181.31293709637,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-23,2023,23736.92254100114,80255.2,3.33533448861037,79170.57640447399,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-24,2023,25961.445112086054,80255.2,3.33533448861037,86590.10325650572,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-25,2023,26141.33932528123,80255.2,3.33533448861037,87190.11063007703,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-26,2023,24914.03069846107,80255.2,3.33533448861037,83096.62583887471,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
2023-05-27,2023,64063.97013469267,80255.2,3.33533448861037,213674.7690675452,annual_anchor_constrained_city_daily_estimate,citywide_daily_estimate__official_annual_total_constrained__three_core_regions_supply_shape
