date,pressure_index,log_pressure,trend_component,seasonal_component,random_component,series_scope
2023-02-18,159387.31454601226,11.979098733654856,11.535669415724314,0.013391090091660791,0.4300382278388816,estimated_regional_daily_relative_pressure
2023-02-19,195013.59860046618,12.180829699361443,11.566156907136003,0.013391090091660791,0.6012817021337787,estimated_regional_daily_relative_pressure
2023-02-20,51875.85409570464,10.856627998498228,11.53421661890657,0.013391090091660791,-0.6909797105000025,estimated_regional_daily_relative_pressure
2023-02-21,49976.631520399715,10.819330814718645,11.504042689581173,0.013391090091660791,-0.6981029649541882,estimated_regional_daily_relative_pressure
2023-02-22,144372.43951417896,11.880158551639983,11.460965950336938,0.013391090091660791,0.4058015112113846,estimated_regional_daily_relative_pressure
2023-02-23,76647.11058218323,11.246980234057244,11.431713969264347,0.013391090091660791,-0.19812482529876446,estimated_regional_daily_relative_pressure
2023-02-24,61276.49249358912,11.023167884738976,11.433044896820492,0.013391090091660791,-0.42326810217317684,estimated_regional_daily_relative_pressure
2023-02-25,190407.40510093316,12.156926544802738,11.443427531351677,0.013391090091660791,0.7001079233594004,estimated_regional_daily_relative_pressure
2023-02-26,206190.04397180164,12.236558415925323,11.43145960828541,0.013391090091660791,0.7917077175482524,estimated_regional_daily_relative_pressure
2023-02-27,100986.15081994909,11.522748568125833,11.359597534326394,0.013391090091660791,0.14975994370777806,estimated_regional_daily_relative_pressure
2023-02-28,54664.89989003855,10.90899539163812,11.2959152496637,0.013391090091660791,-0.40031094811724094,estimated_regional_daily_relative_pressure
2023-03-01,66804.64387304612,11.10954284507319,11.297562930796635,-0.06278018303163624,-0.12523990269180973,estimated_regional_daily_relative_pressure
2023-03-02,61480.21172498059,11.026486906713034,11.299509144967464,-0.06278018303163624,-0.21024205522279427,estimated_regional_daily_relative_pressure
2023-03-03,54333.414851665155,10.902913096168055,11.337962714628883,-0.06278018303163624,-0.37226943542919233,estimated_regional_daily_relative_pressure
2023-03-04,160343.3620853109,11.985079044448984,11.375314555799775,-0.06278018303163624,0.6725446716808446,estimated_regional_daily_relative_pressure
2023-03-05,132766.08845112994,11.796351657381816,11.350714969565736,-0.06278018303163624,0.5084168708477163,estimated_regional_daily_relative_pressure
2023-03-06,118379.2261490758,11.681656978608459,11.313246006707766,-0.06278018303163624,0.4311911549323285,estimated_regional_daily_relative_pressure
2023-03-07,49123.17377841288,10.802106530270082,11.270422020698236,-0.06278018303163624,-0.40553530739651744,estimated_regional_daily_relative_pressure
2023-03-08,53031.024742609676,10.878651250481115,11.271546751087364,-0.06278018303163624,-0.3301153175746129,estimated_regional_daily_relative_pressure
2023-03-09,53453.119394926995,10.886578983547562,11.272679336396743,-0.06278018303163624,-0.3233201698175455,estimated_regional_daily_relative_pressure
2023-03-10,55359.691158792026,10.921625075018387,11.26984256081555,-0.06278018303163624,-0.28543730276552626,estimated_regional_daily_relative_pressure
2023-03-11,143468.62754126854,11.873878637015103,11.286946003179814,-0.06278018303163624,0.6497128168669254,estimated_regional_daily_relative_pressure
2023-03-12,149771.0134612696,11.916869506584863,11.28185236468174,-0.06278018303163624,0.6977973249347597,estimated_regional_daily_relative_pressure
2023-03-13,52724.67781821438,10.872857860991498,11.239761461008372,-0.06278018303163624,-0.3041234169852379,estimated_regional_daily_relative_pressure
2023-03-14,51892.80526633074,10.856954702999888,11.198983263615558,-0.06278018303163624,-0.2792483775840341,estimated_regional_daily_relative_pressure
2023-03-15,52039.86956556682,10.859784642048076,11.17981385982355,-0.06278018303163624,-0.25724903474383776,estimated_regional_daily_relative_pressure
2023-03-16,52636.79851071143,10.871189743519626,11.183961838751179,-0.06278018303163624,-0.2499919121999169,estimated_regional_daily_relative_pressure
2023-03-17,53919.41297420906,10.895264404574089,11.213281673895427,-0.06278018303163624,-0.25523708628970165,estimated_regional_daily_relative_pressure
2023-03-18,161409.18847162512,11.991704158424318,11.24559990595064,-0.06278018303163624,0.8088844355053145,estimated_regional_daily_relative_pressure
2023-03-19,159954.7120602865,11.982652256276667,11.245749617266048,-0.06278018303163624,0.7996828220422555,estimated_regional_daily_relative_pressure
2023-03-20,56872.96391633187,10.94859293923162,11.206023218571849,-0.06278018303163624,-0.1946500963085923,estimated_regional_daily_relative_pressure
2023-03-21,49888.252863068556,10.81756088505781,11.232113444031402,-0.06278018303163624,-0.3517723759419552,estimated_regional_daily_relative_pressure
2023-03-22,51702.77798987419,10.853286133066002,11.209979185940226,-0.06278018303163624,-0.2939128698425878,estimated_regional_daily_relative_pressure
2023-03-23,53716.528395574715,10.89149464056113,11.221911154852746,-0.06278018303163624,-0.26763633125998065,estimated_regional_daily_relative_pressure
2023-03-24,51762.521359550774,10.854440959309498,11.25979548125394,-0.06278018303163624,-0.3425743389128061,estimated_regional_daily_relative_pressure
2023-03-25,132218.47478821437,11.792218508622943,11.300712150274505,-0.06278018303163624,0.5542865413800745,estimated_regional_daily_relative_pressure
2023-03-26,130245.87243988022,11.777186947349435,11.30718638200243,-0.06278018303163624,0.5327807483786416,estimated_regional_daily_relative_pressure
2023-03-27,52325.85987204006,10.865265091298657,11.291056454233274,-0.06278018303163624,-0.3630111799029815,estimated_regional_daily_relative_pressure
2023-03-28,51641.92734634697,10.852108530928396,11.274548629919625,-0.06278018303163624,-0.3596599159595931,estimated_regional_daily_relative_pressure
2023-03-29,58245.209523230566,10.972434296748071,11.292597409620035,-0.06278018303163624,-0.25738292984032707,estimated_regional_daily_relative_pressure
2023-03-30,55741.43865257354,10.928497050573595,11.309557696347627,-0.06278018303163624,-0.3182804627423951,estimated_regional_daily_relative_pressure
2023-03-31,62166.195644876796,11.037582738394567,11.362330327532671,-0.06278018303163624,-0.26196740610646774,estimated_regional_daily_relative_pressure
2023-04-01,165785.77182016982,12.018457734544873,11.412658454146946,-0.013629419351718278,0.6194286997496447,estimated_regional_daily_relative_pressure
2023-04-02,167434.26876579155,12.028352100424627,11.423526018341315,-0.013629419351718278,0.61845550143503,estimated_regional_daily_relative_pressure
2023-04-03,54586.169700329156,10.907554146945726,11.412520000645008,-0.013629419351718278,-0.49133643434756397,estimated_regional_daily_relative_pressure
2023-04-04,46795.35924310264,10.753560684928834,11.401963936099026,-0.013629419351718278,-0.634773831818474,estimated_regional_daily_relative_pressure
2023-04-05,298088.37798053917,12.605148646627889,11.422880252433549,-0.013629419351718278,1.1958978135460583,estimated_regional_daily_relative_pressure
2023-04-06,59604.01404472612,10.995494977782073,11.44528930215373,-0.013629419351718278,-0.43616490501993904,estimated_regional_daily_relative_pressure
2023-04-07,71110.01785311275,11.171997566558174,11.49548587245656,-0.013629419351718278,-0.30985888654666854,estimated_regional_daily_relative_pressure
2023-04-08,171623.69551140725,12.053065368918121,11.543065305061663,-0.013629419351718278,0.5236294832081759,estimated_regional_daily_relative_pressure
2023-04-09,190040.11513599192,12.154995723185094,11.571006629999767,-0.013629419351718278,0.5976185125370451,estimated_regional_daily_relative_pressure
2023-04-10,67664.12992189349,11.122326258584037,11.568168363375484,-0.013629419351718278,-0.43221268543972907,estimated_regional_daily_relative_pressure
2023-04-11,87015.31216155166,11.37385087617131,11.56266676158708,-0.013629419351718278,-0.17518646606405083,estimated_regional_daily_relative_pressure
2023-04-12,89779.8475744091,11.405126952861746,11.590416008162707,-0.013629419351718278,-0.1716596359492429,estimated_regional_daily_relative_pressure
2023-04-13,92259.37592265315,11.43237003170413,11.617195488661928,-0.013629419351718278,-0.17119603760607957,estimated_regional_daily_relative_pressure
2023-04-14,87790.818468856,11.38272359155532,11.706684179944181,-0.013629419351718278,-0.3103311690371425,estimated_regional_daily_relative_pressure
2023-04-15,267194.58806738467,12.495736208784448,11.812626908243073,-0.013629419351718278,0.6967387198930931,estimated_regional_daily_relative_pressure
2023-04-16,250535.94372225922,12.43136166856214,11.900589212017449,-0.013629419351718278,0.544401875896409,estimated_regional_daily_relative_pressure
2023-04-17,75519.46020367816,11.23215889459952,11.951339709102925,-0.013629419351718278,-0.7055513951516866,estimated_regional_daily_relative_pressure
2023-04-18,114749.74380227055,11.650517609838783,11.997257758215238,-0.013629419351718278,-0.33311072902473643,estimated_regional_daily_relative_pressure
2023-04-19,115313.01546231251,11.655414255351221,12.015936194169527,-0.013629419351718278,-0.3468925194665869,estimated_regional_daily_relative_pressure
2023-04-20,108769.85988614665,11.596998745601804,12.033803946654311,-0.013629419351718278,-0.42317578170078934,estimated_regional_daily_relative_pressure
2023-04-21,99930.619531424,11.51224142638341,12.027538979263385,-0.013629419351718278,-0.5016681335282568,estimated_regional_daily_relative_pressure
2023-04-22,245088.7655576903,12.409379812453816,12.077932097993711,-0.013629419351718278,0.34507713381182253,estimated_regional_daily_relative_pressure
2023-04-23,234791.4124157844,12.366457051319319,12.093762706535456,-0.013629419351718278,0.2863237641355815,estimated_regional_daily_relative_pressure
2023-04-24,123082.96360348712,11.720622032390704,12.074003445503047,-0.013629419351718278,-0.33975199376062487,estimated_regional_daily_relative_pressure
2023-04-25,121082.08517398713,11.704232243270129,12.058504259671325,-0.013629419351718278,-0.34064259704947847,estimated_regional_daily_relative_pressure
2023-04-26,109823.32162020315,11.606637291908928,12.068705003223632,-0.013629419351718278,-0.44843829196298596,estimated_regional_daily_relative_pressure
2023-04-27,123683.80769852916,11.72549173514312,12.073053338099768,-0.013629419351718278,-0.33393218360493054,estimated_regional_daily_relative_pressure
2023-04-28,118452.10542270956,11.682272426404175,12.103867547615355,-0.013629419351718278,-0.4079657018594614,estimated_regional_daily_relative_pressure
2023-04-29,933393.9727212107,13.74658372649793,12.132046051167254,-0.013629419351718278,1.6281670946823936,estimated_regional_daily_relative_pressure
2023-04-30,1487668.8992150773,14.212721627839263,12.131208417607091,-0.013629419351718278,2.0951426295838904,estimated_regional_daily_relative_pressure
2023-05-01,950186.0656475567,13.76441415540021,12.096209461434615,0.02355441866076091,1.6446502753048347,estimated_regional_daily_relative_pressure
2023-05-02,799484.0758236363,13.591723144194658,12.0656329960271,0.02355441866076091,1.5025357295067974,estimated_regional_daily_relative_pressure
2023-05-03,695099.4336158583,13.451811622906334,12.073971967851028,0.02355441866076091,1.354285236394545,estimated_regional_daily_relative_pressure
2023-05-04,97399.40634372066,11.486585661528707,12.064285075795015,0.02355441866076091,-0.6012538329270684,estimated_regional_daily_relative_pressure
2023-05-05,81425.90388635907,11.307461011957157,12.084457795503328,0.02355441866076091,-0.8005512022069315,estimated_regional_daily_relative_pressure
2023-05-06,245470.13857893404,12.41093465750918,12.102876762309005,0.02355441866076091,0.2845034765394142,estimated_regional_daily_relative_pressure
2023-05-07,284269.53689743386,12.557681658422212,12.093265136639245,0.02355441866076091,0.4408621031222061,estimated_regional_daily_relative_pressure
2023-05-08,116161.62539593343,11.662746431352225,12.056813292031267,0.02355441866076091,-0.4176212793398023,estimated_regional_daily_relative_pressure
2023-05-09,93015.13734427332,11.440528276913465,12.024635721198852,0.02355441866076091,-0.6076618629461475,estimated_regional_daily_relative_pressure
2023-05-10,117537.46990186657,11.674520962401688,12.013514289908343,0.02355441866076091,-0.3625477461674159,estimated_regional_daily_relative_pressure
2023-05-11,92831.24338581669,11.43854930870562,12.001370392077245,0.02355441866076091,-0.5863755020323865,estimated_regional_daily_relative_pressure
2023-05-12,99572.292231859,11.508649257331435,12.022840642250102,0.02355441866076091,-0.5377458035794288,estimated_regional_daily_relative_pressure
2023-05-13,233365.96433718092,12.36036744784492,12.038186249163724,0.02355441866076091,0.2986267800204355,estimated_regional_daily_relative_pressure
2023-05-14,220995.83117292786,12.305903641813055,12.025247987368967,0.02355441866076091,0.2571012357833268,estimated_regional_daily_relative_pressure
2023-05-15,85540.50290047968,11.356756951190265,11.945672523241004,0.02355441866076091,-0.6124699907115002,estimated_regional_daily_relative_pressure
2023-05-16,90287.78796746716,11.410768567437664,11.853337745770444,0.02355441866076091,-0.4661235969935412,estimated_regional_daily_relative_pressure
2023-05-17,97098.47436511205,11.483491240929151,11.775998976949712,0.02355441866076091,-0.3160621546813215,estimated_regional_daily_relative_pressure
2023-05-18,97797.74475663489,11.490667021141308,11.70127853802431,0.02355441866076091,-0.2341659355437632,estimated_regional_daily_relative_pressure
2023-05-19,84983.48217020667,11.350223956102404,11.663154312146874,0.02355441866076091,-0.33648477470523097,estimated_regional_daily_relative_pressure
2023-05-20,215510.2877078438,12.280768566308927,11.694428311827759,0.02355441866076091,0.5627858358204075,estimated_regional_daily_relative_pressure
2023-05-21,192525.0439061859,12.167986716577849,11.700896647237286,0.02355441866076091,0.4435356506798015,estimated_regional_daily_relative_pressure
2023-05-22,74181.31293709637,11.214281030620803,11.676950692668898,0.02355441866076091,-0.4862240807088555,estimated_regional_daily_relative_pressure
2023-05-23,79170.57640447399,11.279372629606426,11.644976070612424,0.02355441866076091,-0.389157859666759,estimated_regional_daily_relative_pressure
2023-05-24,86590.10325650572,11.368952355514459,11.645550828019315,0.02355441866076091,-0.3001528911656174,estimated_regional_daily_relative_pressure
2023-05-25,87190.11063007703,11.37585766238497,11.65347987694286,0.02355441866076091,-0.3011766332186515,estimated_regional_daily_relative_pressure
2023-05-26,83096.62583887471,11.327771410506106,11.684349979308143,0.02355441866076091,-0.3801329874627982,estimated_regional_daily_relative_pressure
2023-05-27,213674.7690675452,12.272215047267451,11.71950142399907,0.02355441866076091,0.5291592046076207,estimated_regional_daily_relative_pressure
2023-05-28,199027.94581096098,12.201205549465369,11.725556460180279,0.02355441866076091,0.4520946706243293,estimated_regional_daily_relative_pressure
2023-05-29,79314.29869484554,11.28118631076682,11.708396863732062,0.02355441866076091,-0.45076497162600304,estimated_regional_daily_relative_pressure
2023-05-30,79200.01065614886,11.27974433853106,11.687367557632548,0.02355441866076091,-0.43117763776224904,estimated_regional_daily_relative_pressure
2023-05-31,84993.644384979,11.350343526251873,11.67923617573858,0.02355441866076091,-0.3524470681474686,estimated_regional_daily_relative_pressure
2023-06-01,86413.63456235996,11.366912321957514,11.689028390930396,-0.023675184188984694,-0.29844088478389724,estimated_regional_daily_relative_pressure
2023-06-02,78855.85592043678,11.275389537507186,11.731473484434567,-0.023675184188984694,-0.43240876273839585,estimated_regional_daily_relative_pressure
2023-06-03,213193.59532739237,12.269960620705751,11.776860109709943,-0.023675184188984694,0.5167756951847923,estimated_regional_daily_relative_pressure
2023-06-04,256805.88254749746,12.456079651636218,11.790105990300427,-0.023675184188984694,0.6896488455247755,estimated_regional_daily_relative_pressure
2023-06-05,99505.61562724925,11.50797940965248,11.779666546943066,-0.023675184188984694,-0.24801195310160132,estimated_regional_daily_relative_pressure
2023-06-06,116844.76145087264,11.668610065889105,11.77625714658661,-0.023675184188984694,-0.08397189650852092,estimated_regional_daily_relative_pressure
2023-06-07,105499.22606282927,11.566468374671595,11.850036648699184,-0.023675184188984694,-0.2598930898386042,estimated_regional_daily_relative_pressure
2023-06-08,118249.89924874296,11.680563910965796,11.922120154739016,-0.023675184188984694,-0.2178810595842348,estimated_regional_daily_relative_pressure
2023-06-09,118933.57054656626,11.686328793543407,12.003114325619059,-0.023675184188984694,-0.2931103478866676,estimated_regional_daily_relative_pressure
2023-06-10,306046.05258320575,12.631494135725427,12.05206138545579,-0.023675184188984694,0.603107934458622,estimated_regional_daily_relative_pressure
2023-06-11,276023.27510878176,12.528244094124311,12.07914591498672,-0.023675184188984694,0.4727733633265759,estimated_regional_daily_relative_pressure
2023-06-12,120132.07659675593,11.696355378949,12.075270037815606,-0.023675184188984694,-0.355239474677621,estimated_regional_daily_relative_pressure
2023-06-13,137092.70621247342,11.828419957950157,12.071392460909827,-0.023675184188984694,-0.21929731877068562,estimated_regional_daily_relative_pressure
2023-06-14,115149.48909827958,11.653995152728127,12.112107036269384,-0.023675184188984694,-0.4344366993522721,estimated_regional_daily_relative_pressure
2023-06-15,66480.8403878528,11.104684112477273,12.155131275889426,-0.023675184188984694,-1.0267719792231687,estimated_regional_daily_relative_pressure
2023-06-16,122310.60886439667,11.714327238383913,12.220375994030174,-0.023675184188984694,-0.48237357145727716,estimated_regional_daily_relative_pressure
2023-06-17,361959.05505174363,12.799289139558503,12.2831119417553,-0.023675184188984694,0.5398523819921887,estimated_regional_daily_relative_pressure
2023-06-18,399372.5225404829,12.897652404677943,12.341266019974956,-0.023675184188984694,0.5800615688919722,estimated_regional_daily_relative_pressure
2023-06-19,128134.84310516038,11.760846254407415,12.359577418582319,-0.023675184188984694,-0.5750559799859191,estimated_regional_daily_relative_pressure
2023-06-20,155926.40451245144,11.957145822230698,12.383511079178044,-0.023675184188984694,-0.40269007275836105,estimated_regional_daily_relative_pressure
2023-06-21,173215.11361778594,12.062295305527732,12.439558511497815,-0.023675184188984694,-0.3535880217810982,estimated_regional_daily_relative_pressure
2023-06-22,730470.5738305956,13.50144559611061,12.489121938602974,-0.023675184188984694,1.0359988416966208,estimated_regional_daily_relative_pressure
2023-06-23,739670.4032073193,13.513961316841241,12.559543305525578,-0.023675184188984694,0.9780931955046482,estimated_regional_daily_relative_pressure
2023-06-24,1066369.786317956,13.87977165279581,12.623486741229367,-0.023675184188984694,1.2799600957554274,estimated_regional_daily_relative_pressure
2023-06-25,397604.87003440433,12.893216517323593,12.672396436498017,-0.023675184188984694,0.24449526501456006,estimated_regional_daily_relative_pressure
2023-06-26,192410.54603015634,12.16739182596493,12.693831897990071,-0.023675184188984694,-0.5027648878361558,estimated_regional_daily_relative_pressure
2023-06-27,189483.56612989877,12.152062854962967,12.716621387254092,-0.023675184188984694,-0.5408833481021401,estimated_regional_daily_relative_pressure
2023-06-28,176485.6765233289,12.081000665386243,12.767799501722433,-0.023675184188984694,-0.6631236521472045,estimated_regional_daily_relative_pressure
2023-06-29,280221.20225421514,12.543338146913023,12.815507948509994,-0.023675184188984694,-0.2484946174079871,estimated_regional_daily_relative_pressure
2023-06-30,300586.9793820276,12.613495766752363,12.88281145206987,-0.023675184188984694,-0.2456405011285218,estimated_regional_daily_relative_pressure
2023-07-01,642375.454544563,13.372929788615085,12.967625485729721,0.0243012858417797,0.3810030170435843,estimated_regional_daily_relative_pressure
2023-07-02,604238.9712678302,13.311726701436406,13.022372885233375,0.0243012858417797,0.265052530361251,estimated_regional_daily_relative_pressure
2023-07-03,478381.5294849092,13.078165962316515,13.044197985737888,0.0243012858417797,0.00966669073684679,estimated_regional_daily_relative_pressure
2023-07-04,376100.36640221125,12.837613977534017,13.063405781710095,0.0243012858417797,-0.2500930900178575,estimated_regional_daily_relative_pressure
2023-07-05,539296.7612508138,13.198023130103675,13.117954820409663,0.0243012858417797,0.055767023852231874,estimated_regional_daily_relative_pressure
2023-07-06,565490.086109046,13.245449811565353,13.165140324321673,0.0243012858417797,0.05600820140190011,estimated_regional_daily_relative_pressure
2023-07-07,543113.9691969977,13.205076306149078,13.19345441029402,0.0243012858417797,-0.012679389986722127,estimated_regional_daily_relative_pressure
2023-07-08,936148.7661890582,13.749530749272278,13.201956242803657,0.0243012858417797,0.5232732206268411,estimated_regional_daily_relative_pressure
2023-07-09,858386.079018052,13.662810417783254,13.196203105239524,0.0243012858417797,0.44230602670194963,estimated_regional_daily_relative_pressure
2023-07-10,541732.4375866656,13.202529346871586,13.181783649235095,0.0243012858417797,-0.0035555882052891105,estimated_regional_daily_relative_pressure
2023-07-11,594806.7017647038,13.295993441979101,13.200867437933088,0.0243012858417797,0.07082471820423408,estimated_regional_daily_relative_pressure
2023-07-12,559453.9366494888,13.23471826130899,13.240831485904943,0.0243012858417797,-0.030414510437733126,estimated_regional_daily_relative_pressure
2023-07-13,587055.8411736991,13.282876927467502,13.280380936718837,0.0243012858417797,-0.021805295093114678,estimated_regional_daily_relative_pressure
2023-07-14,601619.3084016846,13.307381808364632,13.31642272451646,0.0243012858417797,-0.03334220199360848,estimated_regional_daily_relative_pressure
2023-07-15,927643.413364551,13.740403763084226,13.324454055287887,0.0243012858417797,0.3916484219545586,estimated_regional_daily_relative_pressure
2023-07-16,921647.4654617142,13.733919155932659,13.327642104027847,0.0243012858417797,0.3819757660630325,estimated_regional_daily_relative_pressure
2023-07-17,667633.8177349365,13.411496622997248,13.321377518281395,0.0243012858417797,0.06581781887407367,estimated_regional_daily_relative_pressure
2023-07-18,712023.2545537405,13.475867255198368,13.316572747129317,0.0243012858417797,0.13499322222727117,estimated_regional_daily_relative_pressure
2023-07-19,724395.432211965,13.493094079816325,13.322946839567127,0.0243012858417797,0.14584595440741865,estimated_regional_daily_relative_pressure
2023-07-20,695137.5478431326,13.451866454094054,13.341000798280012,0.0243012858417797,0.08656436997226202,estimated_regional_daily_relative_pressure
2023-07-21,673265.4496031753,13.419896443502989,13.363523463157742,0.0243012858417797,0.032071694503466704,estimated_regional_daily_relative_pressure
2023-07-22,416661.56254527863,12.940031970670532,13.37941920526262,0.0243012858417797,-0.46368852043386766,estimated_regional_daily_relative_pressure
2023-07-23,950745.1762041764,13.765002403909346,13.378890412873782,0.0243012858417797,0.36181070519378467,estimated_regional_daily_relative_pressure
2023-07-24,618846.4357291529,13.33561405235314,13.361240835250195,0.0243012858417797,-0.04992806873883437,estimated_regional_daily_relative_pressure
2023-07-25,681987.8015379488,13.432768516658456,13.342531197332853,0.0243012858417797,0.06593603348382282,estimated_regional_daily_relative_pressure
2023-07-26,718422.1120118872,13.484813966961386,13.353226298744172,0.0243012858417797,0.10728638237543486,estimated_regional_daily_relative_pressure
2023-07-27,664158.3025032291,13.40627731309243,13.348124003595819,0.0243012858417797,0.03385202365483076,estimated_regional_daily_relative_pressure
