date,region_code,observed_visitor_index,is_summer,is_holiday,is_weekend,regime,日均气温_℃,日降水量_mm,theme_attraction_lag_1,theme_coastal_resort_lag_1,theme_destination_lag_1,pressure_index,uncertainty_proxy,estimate_label
2023-02-04,BDH,,0,0,1,normal,-2.55,0.0,-0.323504511271864,0.7643167865826244,-0.3735825611312347,0.8161131569446172,0.4456113029154758,relative_pressure_index
2023-02-04,HGA,,0,0,1,normal,-2.55,0.0,-0.323504511271864,0.7643167865826244,-0.3735825611312347,1.3102047575104923,0.4456113029154758,relative_pressure_index
2023-02-04,SHG,,0,0,1,normal,-2.55,0.0,-0.323504511271864,0.7643167865826244,-0.3735825611312347,0.22512674716928557,0.4456113029154758,relative_pressure_index
2023-02-05,BDH,,0,0,1,normal,0.27,0.0,-0.2844335833293076,0.3794490551249675,-0.4452654054646269,0.8621827137718292,0.4456113029154758,relative_pressure_index
2023-02-05,HGA,,0,0,1,normal,0.27,0.0,-0.2844335833293076,0.3794490551249675,-0.4452654054646269,1.3688079942921036,0.4456113029154758,relative_pressure_index
2023-02-05,SHG,,0,0,1,normal,0.27,0.0,-0.2844335833293076,0.3794490551249675,-0.4452654054646269,0.2562046819793654,0.4456113029154758,relative_pressure_index
2023-02-06,BDH,,0,0,0,normal,-1.26,0.0,-0.1416779744908419,0.0463061440682257,0.8068603690248699,0.9201873184511082,0.4456113029154758,relative_pressure_index
2023-02-06,HGA,,0,0,0,normal,-1.26,0.0,-0.1416779744908419,0.0463061440682257,0.8068603690248699,1.4425933270920868,0.4456113029154758,relative_pressure_index
2023-02-06,SHG,,0,0,0,normal,-1.26,0.0,-0.1416779744908419,0.0463061440682257,0.8068603690248699,0.2953338476813089,0.4456113029154758,relative_pressure_index
2023-02-07,BDH,,0,0,0,normal,-2.26,0.0,-0.471856125913398,0.077867051431496,0.4445505567657372,0.800917545821392,0.4456113029154758,relative_pressure_index
2023-02-07,HGA,,0,0,0,normal,-2.26,0.0,-0.471856125913398,0.077867051431496,0.4445505567657372,1.2908750296375806,0.4456113029154758,relative_pressure_index
2023-02-07,SHG,,0,0,0,normal,-2.26,0.0,-0.471856125913398,0.077867051431496,0.4445505567657372,0.21487598192623977,0.4456113029154758,relative_pressure_index
2023-02-08,BDH,,0,0,0,normal,-2.43,0.0,-0.5277915441353043,0.3373678453072738,0.4956163128817984,0.7912929359758696,0.4456113029154758,relative_pressure_index
2023-02-08,HGA,,0,0,0,normal,-2.43,0.0,-0.5277915441353043,0.3373678453072738,0.4956163128817984,1.2786319492054585,0.4456113029154758,relative_pressure_index
2023-02-08,SHG,,0,0,0,normal,-2.43,0.0,-0.5277915441353043,0.3373678453072738,0.4956163128817984,0.20838334301344452,0.4456113029154758,relative_pressure_index
2023-02-09,BDH,,0,0,0,normal,-1.14,0.2,-0.2416375069043976,0.9317649339821972,0.3283404011770162,0.7354822704842701,0.4456113029154758,relative_pressure_index
2023-02-09,HGA,,0,0,0,normal,-1.14,0.2,-0.2416375069043976,0.9317649339821972,0.3283404011770162,1.207637438513495,0.4456113029154758,relative_pressure_index
2023-02-09,SHG,,0,0,0,normal,-1.14,0.2,-0.2416375069043976,0.9317649339821972,0.3283404011770162,0.17073418067484367,0.4456113029154758,relative_pressure_index
2023-02-10,BDH,,0,0,0,normal,0.38,0.0,-0.5344896678013553,0.6564836864247843,0.0050345796927416,0.6881195580829038,0.4456113029154758,relative_pressure_index
2023-02-10,HGA,,0,0,0,normal,0.38,0.0,-0.5344896678013553,0.6564836864247843,0.0050345796927416,1.1473892303554094,0.4456113029154758,relative_pressure_index
2023-02-10,SHG,0.175,0,0,0,normal,0.38,0.0,-0.5344896678013553,0.6564836864247843,0.0050345796927416,0.13878389962571536,0.4456113029154758,relative_pressure_index
2023-02-11,BDH,,0,0,1,normal,1.2,0.0,-0.2626425492729911,0.4907889227676154,0.9176319401550844,1.2440058096196887,0.4456113029154758,relative_pressure_index
2023-02-11,HGA,,0,0,1,normal,1.2,0.0,-0.2626425492729911,0.4907889227676154,0.9176319401550844,1.8545098511296563,0.4456113029154758,relative_pressure_index
2023-02-11,SHG,,0,0,1,normal,1.2,0.0,-0.2626425492729911,0.4907889227676154,0.9176319401550844,0.5137776672426728,0.4456113029154758,relative_pressure_index
2023-02-12,BDH,,0,0,1,normal,0.55,0.5,-0.7385942453991401,0.0866339701435155,0.5618731221082693,1.1318617001450213,0.4456113029154758,relative_pressure_index
2023-02-12,HGA,,0,0,1,normal,0.55,0.5,-0.7385942453991401,0.0866339701435155,0.5618731221082693,1.7118558241795858,0.4456113029154758,relative_pressure_index
2023-02-12,SHG,,0,0,1,normal,0.55,0.5,-0.7385942453991401,0.0866339701435155,0.5618731221082693,0.43812668287006984,0.4456113029154758,relative_pressure_index
2023-02-13,BDH,,0,0,0,normal,-1.74,0.0,-0.7948210144178103,-0.1290322301721646,-0.4949330272104967,0.593402717796863,0.4456113029154758,relative_pressure_index
2023-02-13,HGA,,0,0,0,normal,-1.74,0.0,-0.7948210144178103,-0.1290322301721646,-0.4949330272104967,1.0269037340588558,0.4456113029154758,relative_pressure_index
2023-02-13,SHG,,0,0,0,normal,-1.74,0.0,-0.7948210144178103,-0.1290322301721646,-0.4949330272104967,0.07488912853281018,0.4456113029154758,relative_pressure_index
2023-02-14,BDH,,0,0,0,normal,-1.84,0.0,-0.3549017792468121,-0.0834442528696631,-0.4803113061010539,0.6080720306109115,0.4456113029154758,relative_pressure_index
2023-02-14,HGA,,0,0,0,normal,-1.84,0.0,-0.3549017792468121,-0.0834442528696631,-0.4803113061010539,1.045563978946591,0.4456113029154758,relative_pressure_index
2023-02-14,SHG,,0,0,0,normal,-1.84,0.0,-0.3549017792468121,-0.0834442528696631,-0.4803113061010539,0.08478485965637021,0.4456113029154758,relative_pressure_index
2023-02-15,BDH,,0,0,0,normal,-3.25,0.0,0.0364633039083687,-0.3446984304878448,-0.6063027218166774,0.5950386451328233,0.4456113029154758,relative_pressure_index
2023-02-15,HGA,,0,0,0,normal,-3.25,0.0,0.0364633039083687,-0.3446984304878448,-0.6063027218166774,1.0289847316553025,0.4456113029154758,relative_pressure_index
2023-02-15,SHG,,0,0,0,normal,-3.25,0.0,0.0364633039083687,-0.3446984304878448,-0.6063027218166774,0.07599270422579288,0.4456113029154758,relative_pressure_index
2023-02-16,BDH,,0,0,0,normal,-0.35,0.0,-0.9131933939224994,-0.3297946686774116,-0.5251481787116316,0.6101465770583447,0.4456113029154758,relative_pressure_index
2023-02-16,HGA,,0,0,0,normal,-0.35,0.0,-0.9131933939224994,-0.3297946686774116,-0.5251481787116316,1.0482029263349792,0.4456113029154758,relative_pressure_index
2023-02-16,SHG,,0,0,0,normal,-0.35,0.0,-0.9131933939224994,-0.3297946686774116,-0.5251481787116316,0.08618432220157392,0.4456113029154758,relative_pressure_index
2023-02-17,BDH,,0,0,0,normal,1.16,0.0,-0.4501824305969168,-0.3341781280334214,0.2184283969106072,0.8171164667835713,0.4456113029154758,relative_pressure_index
2023-02-17,HGA,,0,0,0,normal,1.16,0.0,-0.4501824305969168,-0.3341781280334214,0.2184283969106072,1.3114810277441755,0.4456113029154758,relative_pressure_index
2023-02-17,SHG,,0,0,0,normal,1.16,0.0,-0.4501824305969168,-0.3341781280334214,0.2184283969106072,0.22580356717617833,0.4456113029154758,relative_pressure_index
2023-02-18,BDH,,0,0,1,normal,0.79,0.9,-0.50082434815003,-0.5016262754329942,-0.3677714265214971,0.930344370213444,0.4456113029154758,relative_pressure_index
2023-02-18,HGA,,0,0,1,normal,0.79,0.9,-0.50082434815003,-0.5016262754329942,-0.3677714265214971,1.4555137055464251,0.4456113029154758,relative_pressure_index
2023-02-18,SHG,,0,0,1,normal,0.79,0.9,-0.50082434815003,-0.5016262754329942,-0.3677714265214971,0.3021856651128588,0.4456113029154758,relative_pressure_index
2023-02-19,BDH,,0,0,1,normal,0.5,0.0,-0.3963747905201302,-0.7146624001350685,-0.2327882356422073,0.9960268127568297,0.4456113029154758,relative_pressure_index
2023-02-19,HGA,,0,0,1,normal,0.5,0.0,-0.3963747905201302,-0.7146624001350685,-0.2327882356422073,1.5390657081671888,0.4456113029154758,relative_pressure_index
2023-02-19,SHG,,0,0,1,normal,0.5,0.0,-0.3963747905201302,-0.7146624001350685,-0.2327882356422073,0.34649420220571886,0.4456113029154758,relative_pressure_index
2023-02-20,BDH,,0,0,0,normal,-1.82,0.0,-0.5354248396465456,-0.6611841959917495,-0.513922791261755,0.630140747869498,0.4456113029154758,relative_pressure_index
2023-02-20,HGA,0.35,0,0,0,normal,-1.82,0.0,-0.5354248396465456,-0.6611841959917495,-0.513922791261755,1.0736367096616273,0.4456113029154758,relative_pressure_index
2023-02-20,SHG,,0,0,0,normal,-1.82,0.0,-0.5354248396465456,-0.6611841959917495,-0.513922791261755,0.09967213454110102,0.4456113029154758,relative_pressure_index
2023-02-21,BDH,,0,0,0,normal,-3.16,0.0,-0.4085655358392061,-0.304370604412555,-0.5317954380733453,0.5941088317851921,0.4456113029154758,relative_pressure_index
2023-02-21,HGA,,0,0,0,normal,-3.16,0.0,-0.4085655358392061,-0.304370604412555,-0.5317954380733453,1.027801953362507,0.4456113029154758,relative_pressure_index
2023-02-21,SHG,,0,0,0,normal,-3.16,0.0,-0.4085655358392061,-0.304370604412555,-0.5317954380733453,0.07536546401352856,0.4456113029154758,relative_pressure_index
2023-02-22,BDH,,0,0,0,normal,1.38,0.0,-0.4544739013138638,-0.4621751412289064,0.3743455124222007,0.8674376676555269,0.4456113029154758,relative_pressure_index
2023-02-22,HGA,,0,0,0,normal,1.38,0.0,-0.4544739013138638,-0.4621751412289064,0.3743455124222007,1.3754926105100935,0.4456113029154758,relative_pressure_index
2023-02-22,SHG,,0,0,0,normal,1.38,0.0,-0.4544739013138638,-0.4621751412289064,0.3743455124222007,0.2597496067729781,0.4456113029154758,relative_pressure_index
