date,region_code,pressure_index,estimate_label,projection_source
2023-01-11,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-12,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-12,HGA,0.8295679516747061,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-12,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-13,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-13,HGA,0.8809732849627718,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-13,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-14,BDH,0.11743497613117942,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-14,HGA,1.2365780981914063,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-14,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-15,BDH,0.11444067189394143,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-15,HGA,1.2305849125301567,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-15,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-16,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-16,HGA,0.8597660813214387,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-16,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-17,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-17,HGA,0.8976970976639835,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-17,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-18,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-18,HGA,0.9000296708012574,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-18,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-19,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-19,HGA,0.892208367513248,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-19,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-20,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-20,HGA,0.8518512595079637,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-20,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-21,BDH,0.5830769431928919,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-21,HGA,2.168573827137277,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-21,SHG,0.275991240898313,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-22,BDH,0.515351296145014,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-22,HGA,2.0330190055067936,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-22,SHG,0.22140303355384314,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-23,BDH,0.3110930223379746,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-23,HGA,1.6241902223297244,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-23,SHG,0.05676683606547228,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-24,BDH,0.34523224217944204,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-24,HGA,1.6925208482880478,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-24,SHG,0.08428372062128917,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-25,BDH,0.3686272184193816,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-25,HGA,1.7393465630577052,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-25,SHG,0.10314053291430336,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-26,BDH,0.3660744699444535,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-26,HGA,1.7342371638969745,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-26,SHG,0.10108296729297905,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-27,BDH,0.3829461988779473,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-27,HGA,1.7680064124146124,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-27,SHG,0.11468191359215814,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-28,BDH,0.20673278007374238,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-28,HGA,1.4153102094825787,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-28,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-29,BDH,0.18861390494733124,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-29,HGA,1.3790447621525685,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-29,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-30,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-30,HGA,0.9444783324564356,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-30,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-31,BDH,0.05103083741364586,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-31,HGA,1.1036683133204304,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-01-31,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-01,BDH,0.011434487814396694,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-01,HGA,1.0244150859079255,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-01,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-02,BDH,0.04813659351883881,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-02,HGA,1.0978754012994,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-02,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-03,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-03,HGA,0.8335389435386549,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-03,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-04,BDH,0.15442049118447124,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-04,HGA,1.3106056655089433,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-04,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-05,BDH,0.1602654492954076,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-05,HGA,1.3223045165159406,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-05,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-06,BDH,0.2698807113416414,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-06,HGA,1.5417026019140994,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-06,SHG,0.0235489005288475,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-07,BDH,0.1641972197474607,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-07,HGA,1.330174067646892,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-07,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-08,BDH,0.16535062835781347,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-08,HGA,1.3324826480039453,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-08,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-09,BDH,0.10691801553560715,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-09,HGA,1.2155281004465373,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-09,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-10,BDH,0.04240706017544078,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-10,HGA,1.0864075762693761,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-10,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-11,BDH,0.5602357790268773,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-11,HGA,2.122856583089866,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-11,SHG,0.2575808120602979,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-12,BDH,0.4488244611059262,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-12,HGA,1.8998636404352882,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-12,SHG,0.16778109233388339,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-13,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-13,HGA,0.9061900481069092,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-13,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-14,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-14,HGA,0.9197201887988276,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-14,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-15,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-15,HGA,0.88783019888684,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-15,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-16,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-16,HGA,0.9103987534844178,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-16,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-17,BDH,0.13375551458394566,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-17,HGA,1.2692441231806426,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-17,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-18,BDH,0.20893522757763439,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-18,HGA,1.4197184712202557,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-18,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-19,BDH,0.26133840466265573,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-19,HGA,1.5246049305199203,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-19,SHG,0.016663632856722288,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-20,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-20,HGA,0.9398930922959159,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-20,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-21,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-21,HGA,0.9054827445459142,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-21,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-22,BDH,0.17880220730711183,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-22,HGA,1.3594063684053386,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-22,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-23,BDH,0.0428857441191758,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-23,HGA,1.0873656758880408,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-23,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-24,BDH,0.01203879098422765,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-24,HGA,1.025624616004246,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-24,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-25,BDH,0.25653278917245065,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-25,HGA,1.5149863535259058,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-25,SHG,0.012790211985428724,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-26,BDH,0.2729987265764803,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-26,HGA,1.5479433986790374,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-26,SHG,0.026062082308008282,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-27,BDH,0.0917312251035162,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-27,HGA,1.1851313045812093,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-27,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-28,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-28,HGA,0.9904253663545799,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-02-28,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-01,BDH,0.023133115593824874,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-01,HGA,1.04783022435379,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-01,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-02,BDH,0.012447630599342625,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-02,HGA,1.026442920199453,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-02,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-03,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-03,HGA,0.9844194797393582,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-03,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-04,BDH,0.21085389821726272,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-04,HGA,1.423558745439247,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-04,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-05,BDH,0.1555096783244743,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-05,HGA,1.3127857047543556,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-05,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-06,BDH,0.12663700289707983,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-06,HGA,1.2549962182280998,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-06,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-07,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-07,HGA,0.8900196924141841,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-07,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-08,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-08,HGA,0.9608226158743807,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-08,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-09,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-09,HGA,0.9684701785974192,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-09,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-10,BDH,0.00016449338400806844,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-10,HGA,1.001857869382436,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-10,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-11,BDH,0.17698836706916704,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-11,HGA,1.3557759152367335,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-11,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-12,BDH,0.1896364858365505,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-12,HGA,1.381091487080023,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-12,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-13,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-13,HGA,0.9552721846939314,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-13,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-14,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-14,HGA,0.9402002156860851,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-14,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-15,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-15,HGA,0.9428647447118692,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-15,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-16,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-16,HGA,0.9536799766133592,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-16,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-17,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-17,HGA,0.9769185429046479,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-17,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-18,BDH,0.21299288159445198,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-18,HGA,1.4278399819102767,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-18,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-19,BDH,0.21007392508679243,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-19,HGA,1.4219976068870714,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-19,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-20,BDH,0.0032014469771016237,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-20,HGA,1.0079364189505315,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-20,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-21,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-21,HGA,0.9038814891838589,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-21,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-22,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-22,HGA,0.9367572781652918,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-22,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-23,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-23,HGA,0.973242655204756,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-23,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-24,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-24,HGA,0.937839715870624,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-24,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-25,BDH,0.15441068458859142,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-25,HGA,1.3105860373265155,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-25,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-26,BDH,0.15045191260933674,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-26,HGA,1.3026624418657846,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-26,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-27,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-27,HGA,0.9480463521900204,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-27,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-28,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-28,HGA,0.9356547787364153,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-28,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-29,BDH,0.005955376303929068,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-29,HGA,1.0134484873463805,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-29,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-30,BDH,0.0009306139773497003,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-30,HGA,1.0033912816849342,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-30,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-31,BDH,0.013824316540428419,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-31,HGA,1.0291983965266578,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-03-31,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-01,BDH,0.22177614981864488,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-01,HGA,1.445419944736198,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-01,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-02,BDH,0.22508448184092264,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-02,HGA,1.452041666000186,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-02,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-03,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-03,HGA,0.9889989231132508,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-03,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-04,BDH,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-04,HGA,0.8478440629229045,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-04,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-05,BDH,0.3688757359728951,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-05,HGA,1.7398439780564092,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-05,SHG,0.10334084296420726,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-06,BDH,0.008682331014047874,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-06,HGA,1.0189065652745728,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-06,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-07,BDH,0.03177347531300174,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-07,HGA,1.0651241517152847,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-07,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-08,BDH,0.23349214962236362,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-08,HGA,1.4688698537860612,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-08,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-09,BDH,0.25614959764020223,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-09,HGA,1.514219384702891,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-09,SHG,0.01248135205234857,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-10,BDH,0.024857999116147837,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-10,HGA,1.0512826281091439,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-10,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-11,BDH,0.06369345831577045,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-11,HGA,1.1290129116016172,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-11,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-12,BDH,0.06924154322873827,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-12,HGA,1.1401175624030548,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-12,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-13,BDH,0.07421765377381888,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-13,HGA,1.1500773901308743,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-13,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-14,BDH,0.06524980475411082,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-14,HGA,1.1321279835579667,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-14,SHG,0.0,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-15,BDH,0.3366444205987474,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-15,HGA,1.6753320775149536,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-15,SHG,0.07736176704064844,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-16,BDH,0.31926455166383,censored_likelihood_pressure_index,joint_covariate_region_mean
2023-04-16,HGA,1.6405457722358259,censored_likelihood_pressure_index,joint_covariate_region_mean
