date,region_code,pressure_index,estimate_label
2022-11-04,SHG,0.0,censored_likelihood_pressure_index
2022-11-05,SHG,0.0,censored_likelihood_pressure_index
2022-11-06,SHG,0.0,censored_likelihood_pressure_index
2022-11-07,SHG,0.0,censored_likelihood_pressure_index
2022-11-08,SHG,0.0,censored_likelihood_pressure_index
2022-11-09,SHG,0.0,censored_likelihood_pressure_index
2022-11-10,BDH,0.0,censored_likelihood_pressure_index
2022-11-10,HGA,8.065309656720348,censored_likelihood_pressure_index
2022-11-10,SHG,0.0,censored_likelihood_pressure_index
2022-11-14,SHG,0.0,censored_likelihood_pressure_index
2022-11-15,SHG,0.0,censored_likelihood_pressure_index
2022-11-16,HGA,7.4931872039616625,censored_likelihood_pressure_index
2022-11-16,SHG,0.0,censored_likelihood_pressure_index
2022-11-18,SHG,0.0,censored_likelihood_pressure_index
2022-11-20,SHG,0.0,censored_likelihood_pressure_index
2022-11-21,SHG,0.0,censored_likelihood_pressure_index
2022-11-22,SHG,0.0,censored_likelihood_pressure_index
2022-11-24,SHG,0.0,censored_likelihood_pressure_index
2022-11-25,HGA,7.575251561496277,censored_likelihood_pressure_index
2022-11-25,SHG,0.0,censored_likelihood_pressure_index
2022-11-27,SHG,0.0,censored_likelihood_pressure_index
2022-11-29,SHG,0.0,censored_likelihood_pressure_index
2022-11-30,SHG,0.0,censored_likelihood_pressure_index
2022-12-01,SHG,0.0,censored_likelihood_pressure_index
2022-12-03,SHG,0.0,censored_likelihood_pressure_index
2022-12-04,SHG,0.0,censored_likelihood_pressure_index
2022-12-14,BDH,0.0,censored_likelihood_pressure_index
2023-01-05,BDH,0.0,censored_likelihood_pressure_index
2023-01-07,HGA,6.777134862995468,censored_likelihood_pressure_index
2023-01-07,SHG,0.0,censored_likelihood_pressure_index
2023-01-08,SHG,0.0,censored_likelihood_pressure_index
2023-01-12,SHG,0.0,censored_likelihood_pressure_index
2023-02-10,SHG,0.0,censored_likelihood_pressure_index
2023-02-20,HGA,0.2599013905025995,censored_likelihood_pressure_index
2023-02-23,SHG,0.0,censored_likelihood_pressure_index
2023-02-26,HGA,7.055812217733321,censored_likelihood_pressure_index
2023-02-28,SHG,0.0,censored_likelihood_pressure_index
2023-03-01,SHG,0.0,censored_likelihood_pressure_index
2023-03-03,SHG,0.0,censored_likelihood_pressure_index
2023-03-04,SHG,0.0,censored_likelihood_pressure_index
2023-03-05,BDH,0.0,censored_likelihood_pressure_index
2023-03-05,SHG,0.0,censored_likelihood_pressure_index
2023-03-06,SHG,0.0,censored_likelihood_pressure_index
2023-03-07,SHG,0.0,censored_likelihood_pressure_index
2023-03-08,SHG,0.0,censored_likelihood_pressure_index
2023-03-10,SHG,0.0,censored_likelihood_pressure_index
2023-03-11,SHG,0.0,censored_likelihood_pressure_index
2023-03-12,SHG,0.0,censored_likelihood_pressure_index
2023-04-01,BDH,0.0,censored_likelihood_pressure_index
2023-04-08,HGA,1.5544356921646374,censored_likelihood_pressure_index
2023-04-29,BDH,1.0883935045836401,censored_likelihood_pressure_index
2023-04-30,BDH,2.8580334036345545,censored_likelihood_pressure_index
2023-05-01,BDH,2.719302811065595,censored_likelihood_pressure_index
2023-05-02,BDH,1.5360790991345787,censored_likelihood_pressure_index
2023-05-02,HGA,3.413966116357276,censored_likelihood_pressure_index
2023-05-03,BDH,0.12801645211844634,censored_likelihood_pressure_index
2023-05-03,HGA,1.2138326600857168,censored_likelihood_pressure_index
2023-05-03,SHG,0.0,censored_likelihood_pressure_index
2023-05-04,HGA,0.3021211343911498,censored_likelihood_pressure_index
2023-05-07,BDH,0.0,censored_likelihood_pressure_index
2023-05-13,BDH,0.12286066861356292,censored_likelihood_pressure_index
2023-05-13,HGA,1.4568085371476718,censored_likelihood_pressure_index
2023-05-14,HGA,0.9054870140181293,censored_likelihood_pressure_index
2023-05-17,HGA,0.36736225024983327,censored_likelihood_pressure_index
2023-05-18,SHG,0.0,censored_likelihood_pressure_index
2023-05-19,SHG,0.0,censored_likelihood_pressure_index
2023-05-20,BDH,0.10862939341265314,censored_likelihood_pressure_index
2023-05-20,HGA,1.4848361920243054,censored_likelihood_pressure_index
2023-05-20,SHG,0.0,censored_likelihood_pressure_index
2023-05-21,BDH,0.0,censored_likelihood_pressure_index
2023-05-21,HGA,1.5476990673991722,censored_likelihood_pressure_index
2023-05-21,SHG,0.0,censored_likelihood_pressure_index
2023-05-23,SHG,0.0,censored_likelihood_pressure_index
2023-05-24,SHG,0.0,censored_likelihood_pressure_index
2023-05-25,SHG,0.0,censored_likelihood_pressure_index
2023-05-27,BDH,0.0,censored_likelihood_pressure_index
2023-05-28,BDH,0.0,censored_likelihood_pressure_index
2023-05-28,HGA,1.0782001346138461,censored_likelihood_pressure_index
2023-05-29,SHG,0.0,censored_likelihood_pressure_index
2023-05-31,SHG,0.0,censored_likelihood_pressure_index
2023-06-02,BDH,0.0,censored_likelihood_pressure_index
2023-06-03,BDH,1.0079383411286043,censored_likelihood_pressure_index
2023-06-03,HGA,1.6968664938057985,censored_likelihood_pressure_index
2023-06-03,SHG,0.006775720862122292,censored_likelihood_pressure_index
2023-06-04,BDH,0.8058875686064795,censored_likelihood_pressure_index
2023-06-05,HGA,0.46065555127404206,censored_likelihood_pressure_index
2023-06-06,BDH,0.006141081614048965,censored_likelihood_pressure_index
2023-06-06,SHG,0.0,censored_likelihood_pressure_index
2023-06-07,BDH,0.01940268885194214,censored_likelihood_pressure_index
2023-06-08,BDH,0.03461742904550602,censored_likelihood_pressure_index
2023-06-08,SHG,0.0,censored_likelihood_pressure_index
2023-06-09,BDH,0.04915345140607101,censored_likelihood_pressure_index
2023-06-10,BDH,1.008492489203078,censored_likelihood_pressure_index
2023-06-10,HGA,1.5299490492464871,censored_likelihood_pressure_index
2023-06-10,SHG,0.0,censored_likelihood_pressure_index
2023-06-11,BDH,0.8587180765673885,censored_likelihood_pressure_index
2023-06-11,HGA,1.5648128530102103,censored_likelihood_pressure_index
2023-06-11,SHG,0.0,censored_likelihood_pressure_index
2023-06-12,BDH,0.0,censored_likelihood_pressure_index
2023-06-12,HGA,0.4516009226067397,censored_likelihood_pressure_index
2023-06-13,BDH,0.0716863665165797,censored_likelihood_pressure_index
2023-06-14,BDH,0.0750419330738367,censored_likelihood_pressure_index
2023-06-15,BDH,0.04796930973896399,censored_likelihood_pressure_index
2023-06-15,SHG,0.0,censored_likelihood_pressure_index
2023-06-16,BDH,0.11985642172351797,censored_likelihood_pressure_index
2023-06-17,BDH,1.288921008338654,censored_likelihood_pressure_index
2023-06-17,HGA,2.0091796795823136,censored_likelihood_pressure_index
2023-06-17,SHG,0.0,censored_likelihood_pressure_index
2023-06-18,BDH,1.137478609375084,censored_likelihood_pressure_index
2023-06-18,HGA,1.9030879273828565,censored_likelihood_pressure_index
2023-06-18,SHG,0.0,censored_likelihood_pressure_index
2023-06-19,BDH,0.031894025498678404,censored_likelihood_pressure_index
2023-06-19,SHG,0.0,censored_likelihood_pressure_index
2023-06-20,HGA,0.43246917552326514,censored_likelihood_pressure_index
2023-06-21,HGA,0.5713858298629297,censored_likelihood_pressure_index
2023-06-22,BDH,1.2502486334485279,censored_likelihood_pressure_index
2023-06-22,HGA,2.278762626467603,censored_likelihood_pressure_index
2023-06-23,BDH,3.1193988488291255,censored_likelihood_pressure_index
2023-06-23,HGA,2.861052610970573,censored_likelihood_pressure_index
2023-06-23,SHG,7.379773896100424,censored_likelihood_pressure_index
2023-06-24,BDH,1.5261598278865685,censored_likelihood_pressure_index
2023-06-24,HGA,1.0696744818377182,censored_likelihood_pressure_index
2023-06-24,SHG,0.0,censored_likelihood_pressure_index
2023-06-25,BDH,0.5622508873875685,censored_likelihood_pressure_index
2023-06-25,HGA,0.5528424350009535,censored_likelihood_pressure_index
2023-06-26,BDH,0.23129007318461986,censored_likelihood_pressure_index
2023-06-26,HGA,0.8587080869564003,censored_likelihood_pressure_index
2023-06-26,SHG,0.0,censored_likelihood_pressure_index
2023-06-27,BDH,0.23015052141616474,censored_likelihood_pressure_index
2023-06-28,BDH,0.5942303954997652,censored_likelihood_pressure_index
2023-06-28,SHG,0.0,censored_likelihood_pressure_index
2023-06-29,BDH,1.2248170163603072,censored_likelihood_pressure_index
2023-06-29,SHG,0.0,censored_likelihood_pressure_index
2023-06-30,BDH,0.41095593889725723,censored_likelihood_pressure_index
2023-06-30,SHG,0.0,censored_likelihood_pressure_index
2023-07-01,BDH,1.4713433868441999,censored_likelihood_pressure_index
2023-07-01,HGA,2.1507914234262584,censored_likelihood_pressure_index
2023-07-01,SHG,0.0,censored_likelihood_pressure_index
2023-07-02,BDH,2.016647779622296,censored_likelihood_pressure_index
2023-07-02,SHG,0.0,censored_likelihood_pressure_index
2023-07-03,BDH,0.5022866789472875,censored_likelihood_pressure_index
2023-07-04,BDH,1.3293841504210224,censored_likelihood_pressure_index
2023-07-04,HGA,0.5262518923633202,censored_likelihood_pressure_index
2023-07-04,SHG,0.0,censored_likelihood_pressure_index
2023-07-05,BDH,1.6855813813625398,censored_likelihood_pressure_index
2023-07-06,BDH,1.0571736961377178,censored_likelihood_pressure_index
2023-07-08,BDH,1.6287918959985008,censored_likelihood_pressure_index
2023-07-08,HGA,2.0648536483687714,censored_likelihood_pressure_index
2023-07-09,BDH,1.6420026093432512,censored_likelihood_pressure_index
2023-07-09,HGA,2.153624171250173,censored_likelihood_pressure_index
2023-07-10,BDH,1.268582859950048,censored_likelihood_pressure_index
2023-07-11,BDH,0.8893445865116207,censored_likelihood_pressure_index
2023-07-11,HGA,1.112996626479549,censored_likelihood_pressure_index
2023-07-12,HGA,0.9959053272694676,censored_likelihood_pressure_index
2023-07-14,HGA,1.93094897496827,censored_likelihood_pressure_index
2023-07-15,BDH,1.2193948095848457,censored_likelihood_pressure_index
2023-07-15,HGA,2.8139992071574453,censored_likelihood_pressure_index
2023-07-15,SHG,6.805629032139561,censored_likelihood_pressure_index
2023-07-16,BDH,1.8270468665786201,censored_likelihood_pressure_index
2023-07-16,HGA,2.796896297548365,censored_likelihood_pressure_index
2023-07-17,BDH,0.7439258944632801,censored_likelihood_pressure_index
2023-07-18,BDH,1.405486132628317,censored_likelihood_pressure_index
2023-07-18,HGA,2.451624537075519,censored_likelihood_pressure_index
2023-07-19,BDH,0.7158427660198783,censored_likelihood_pressure_index
2023-07-19,SHG,0.0,censored_likelihood_pressure_index
2023-07-20,BDH,0.653730761543267,censored_likelihood_pressure_index
2023-07-22,HGA,3.386174943384418,censored_likelihood_pressure_index
2023-07-23,BDH,0.815455755208802,censored_likelihood_pressure_index
2023-07-23,SHG,6.823308726861654,censored_likelihood_pressure_index
2023-07-25,BDH,0.7985688314284374,censored_likelihood_pressure_index
2023-07-25,HGA,2.568326429004432,censored_likelihood_pressure_index
2023-07-26,BDH,2.068638718552239,censored_likelihood_pressure_index
2023-07-27,BDH,0.6854119153748492,censored_likelihood_pressure_index
2023-07-29,BDH,0.3360712586549224,censored_likelihood_pressure_index
2023-07-29,HGA,2.885041321747911,censored_likelihood_pressure_index
2023-07-30,HGA,3.0140554513156568,censored_likelihood_pressure_index
2023-08-01,HGA,1.908011278767511,censored_likelihood_pressure_index
2023-08-02,SHG,7.907360502794983,censored_likelihood_pressure_index
2023-08-03,BDH,1.9018533998938443,censored_likelihood_pressure_index
2023-08-03,SHG,7.804650778849345,censored_likelihood_pressure_index
2023-08-05,BDH,1.1200845813022537,censored_likelihood_pressure_index
2023-08-05,HGA,3.0826512934338313,censored_likelihood_pressure_index
2023-08-05,SHG,8.227786126905965,censored_likelihood_pressure_index
2023-08-06,BDH,0.8387811628782087,censored_likelihood_pressure_index
2023-08-06,HGA,3.277320358253691,censored_likelihood_pressure_index
2023-08-06,SHG,8.137521170154994,censored_likelihood_pressure_index
2023-08-07,BDH,1.541903801987476,censored_likelihood_pressure_index
2023-08-08,BDH,1.1893167007712564,censored_likelihood_pressure_index
2023-08-08,HGA,2.724970745043643,censored_likelihood_pressure_index
2023-08-09,BDH,1.6215304888695226,censored_likelihood_pressure_index
2023-08-09,HGA,2.9275639806442557,censored_likelihood_pressure_index
2023-08-10,BDH,1.6817972742015375,censored_likelihood_pressure_index
2023-08-10,HGA,2.8431011730520286,censored_likelihood_pressure_index
2023-08-11,BDH,0.7468525885362698,censored_likelihood_pressure_index
2023-08-11,HGA,2.718249541138533,censored_likelihood_pressure_index
2023-08-12,HGA,4.486443749169189,censored_likelihood_pressure_index
2023-08-13,BDH,1.8864475524704138,censored_likelihood_pressure_index
2023-08-13,SHG,8.105812290511162,censored_likelihood_pressure_index
2023-08-14,BDH,0.6960122167427447,censored_likelihood_pressure_index
2023-08-15,BDH,1.8329422218145508,censored_likelihood_pressure_index
2023-08-15,HGA,2.4879254259846593,censored_likelihood_pressure_index
2023-08-16,BDH,1.683100067874344,censored_likelihood_pressure_index
2023-08-17,BDH,1.4398210979535033,censored_likelihood_pressure_index
2023-08-17,HGA,2.564082550253383,censored_likelihood_pressure_index
2023-08-18,HGA,2.4217603551487756,censored_likelihood_pressure_index
2023-08-19,BDH,1.487036430296754,censored_likelihood_pressure_index
2023-08-19,HGA,2.9747856678056785,censored_likelihood_pressure_index
2023-08-19,SHG,7.3174453656776635,censored_likelihood_pressure_index
2023-08-20,BDH,1.1434102683235552,censored_likelihood_pressure_index
2023-08-20,HGA,2.673333236751628,censored_likelihood_pressure_index
2023-08-22,HGA,3.057930215521772,censored_likelihood_pressure_index
2023-08-26,BDH,0.7818598316196572,censored_likelihood_pressure_index
2023-08-27,BDH,0.46364448722160223,censored_likelihood_pressure_index
2023-09-03,BDH,0.5390111071425268,censored_likelihood_pressure_index
2023-09-04,BDH,0.2021374168620383,censored_likelihood_pressure_index
2023-09-05,BDH,0.4980534225735598,censored_likelihood_pressure_index
2023-09-09,BDH,0.2859128333689372,censored_likelihood_pressure_index
2023-09-10,BDH,0.307677808743287,censored_likelihood_pressure_index
2023-09-10,HGA,1.861243423234793,censored_likelihood_pressure_index
2023-09-16,BDH,0.2544951053756262,censored_likelihood_pressure_index
2023-09-17,BDH,0.18701584769961166,censored_likelihood_pressure_index
2023-09-19,SHG,0.0,censored_likelihood_pressure_index
2023-09-27,SHG,0.0,censored_likelihood_pressure_index
2023-09-29,SHG,0.0,censored_likelihood_pressure_index
2023-09-30,BDH,0.5145714092279088,censored_likelihood_pressure_index
2023-10-01,BDH,0.8507923985884862,censored_likelihood_pressure_index
2023-10-02,BDH,1.3544224599809178,censored_likelihood_pressure_index
2023-10-03,BDH,1.3348596389591685,censored_likelihood_pressure_index
2023-10-04,BDH,0.6147286564327257,censored_likelihood_pressure_index
2023-10-04,HGA,1.7892583071411776,censored_likelihood_pressure_index
2023-10-05,BDH,0.2923190885850354,censored_likelihood_pressure_index
2023-10-08,HGA,0.3332638105224541,censored_likelihood_pressure_index
2023-10-22,SHG,0.013896749232980357,censored_likelihood_pressure_index
2023-10-25,SHG,0.0,censored_likelihood_pressure_index
2023-11-05,HGA,8.312633104520245,censored_likelihood_pressure_index
2023-11-06,HGA,0.3785527728149218,censored_likelihood_pressure_index
2023-11-09,HGA,0.415405109720396,censored_likelihood_pressure_index
2023-12-03,HGA,7.247657721442607,censored_likelihood_pressure_index
2023-12-03,SHG,0.0,censored_likelihood_pressure_index
2023-12-13,HGA,0.3499011883586792,censored_likelihood_pressure_index
2023-12-17,HGA,0.3669945756680412,censored_likelihood_pressure_index
2023-12-18,HGA,0.35657208878729,censored_likelihood_pressure_index
2023-12-19,HGA,0.3291431650605922,censored_likelihood_pressure_index
2023-12-25,HGA,0.36612715694566733,censored_likelihood_pressure_index
2024-01-02,HGA,0.2921308184043138,censored_likelihood_pressure_index
2024-02-21,SHG,0.0,censored_likelihood_pressure_index
2024-03-26,SHG,0.0,censored_likelihood_pressure_index
2024-03-28,SHG,0.0,censored_likelihood_pressure_index
2024-04-04,BDH,0.034570926265198365,censored_likelihood_pressure_index
2024-04-05,BDH,0.09169011365185557,censored_likelihood_pressure_index
2024-04-05,HGA,1.7437554472528487,censored_likelihood_pressure_index
2024-04-21,HGA,1.1405969255037043,censored_likelihood_pressure_index
2024-05-01,BDH,1.1795694815571443,censored_likelihood_pressure_index
2024-05-02,BDH,2.514865008615678,censored_likelihood_pressure_index
2024-05-02,HGA,3.311815302726491,censored_likelihood_pressure_index
2024-05-03,BDH,2.2125931689963383,censored_likelihood_pressure_index
2024-05-03,HGA,3.3090728533508997,censored_likelihood_pressure_index
2024-05-04,BDH,0.3785888034366399,censored_likelihood_pressure_index
2024-05-11,HGA,0.8030084983761832,censored_likelihood_pressure_index
2024-05-18,BDH,0.12568449582202487,censored_likelihood_pressure_index
2024-05-18,HGA,1.2897623408733452,censored_likelihood_pressure_index
2024-05-26,SHG,0.40767851453921145,censored_likelihood_pressure_index
2024-06-01,HGA,1.3243291701939484,censored_likelihood_pressure_index
2024-06-08,BDH,0.46153827776653966,censored_likelihood_pressure_index
2024-06-08,HGA,1.6206796424575023,censored_likelihood_pressure_index
2024-06-09,BDH,1.7517078368697163,censored_likelihood_pressure_index
2024-06-09,HGA,2.0819821766215094,censored_likelihood_pressure_index
2024-06-15,BDH,0.2663678441396496,censored_likelihood_pressure_index
2024-06-16,BDH,0.33694893203730886,censored_likelihood_pressure_index
2024-06-22,BDH,0.33594855797000744,censored_likelihood_pressure_index
2024-06-22,HGA,1.798581459354239,censored_likelihood_pressure_index
2024-06-23,BDH,0.0,censored_likelihood_pressure_index
2024-06-23,HGA,1.443302698091831,censored_likelihood_pressure_index
2024-06-24,BDH,0.0,censored_likelihood_pressure_index
2024-06-25,BDH,0.0,censored_likelihood_pressure_index
2024-06-26,BDH,0.0,censored_likelihood_pressure_index
2024-06-26,SHG,0.0,censored_likelihood_pressure_index
2024-06-27,BDH,0.0,censored_likelihood_pressure_index
2024-06-27,SHG,0.0,censored_likelihood_pressure_index
2024-06-28,BDH,0.22379537727120968,censored_likelihood_pressure_index
2024-06-28,SHG,0.0,censored_likelihood_pressure_index
2024-06-29,BDH,0.9423243639653835,censored_likelihood_pressure_index
2024-06-29,HGA,1.9922665727247404,censored_likelihood_pressure_index
2024-06-30,BDH,0.5581000008720995,censored_likelihood_pressure_index
2024-07-02,SHG,0.17657163878453871,censored_likelihood_pressure_index
2024-07-03,HGA,9.863454650379948,censored_likelihood_pressure_index
2024-07-03,SHG,0.0,censored_likelihood_pressure_index
2024-07-04,BDH,0.0,censored_likelihood_pressure_index
2024-07-04,SHG,0.0,censored_likelihood_pressure_index
2024-07-05,SHG,0.0,censored_likelihood_pressure_index
2024-07-06,BDH,0.10435332184545121,censored_likelihood_pressure_index
2024-07-06,HGA,1.7094901773954696,censored_likelihood_pressure_index
2024-07-09,HGA,1.7881112436282542,censored_likelihood_pressure_index
2024-07-13,HGA,2.040837307304183,censored_likelihood_pressure_index
2024-07-15,SHG,0.0,censored_likelihood_pressure_index
2024-07-17,SHG,0.028056803968264016,censored_likelihood_pressure_index
2024-07-18,HGA,2.162282315906795,censored_likelihood_pressure_index
2024-07-18,SHG,0.0,censored_likelihood_pressure_index
2024-07-19,HGA,2.021634912604264,censored_likelihood_pressure_index
2024-07-19,SHG,0.0,censored_likelihood_pressure_index
2024-07-20,BDH,1.4430887123973113,censored_likelihood_pressure_index
2024-07-20,HGA,2.4947005643700004,censored_likelihood_pressure_index
2024-07-21,BDH,1.2965211820822256,censored_likelihood_pressure_index
2024-07-21,HGA,2.5114780552087965,censored_likelihood_pressure_index
2024-07-21,SHG,0.0,censored_likelihood_pressure_index
2024-07-23,BDH,1.400821734528634,censored_likelihood_pressure_index
2024-07-23,HGA,2.030907083468042,censored_likelihood_pressure_index
2024-07-25,SHG,0.0,censored_likelihood_pressure_index
2024-07-26,SHG,0.0,censored_likelihood_pressure_index
2024-07-28,SHG,0.0,censored_likelihood_pressure_index
2024-08-01,BDH,0.3876742501706272,censored_likelihood_pressure_index
2024-08-02,BDH,0.5019029768727563,censored_likelihood_pressure_index
2024-08-02,HGA,2.2348434830285675,censored_likelihood_pressure_index
2024-08-02,SHG,0.0,censored_likelihood_pressure_index
2024-08-03,BDH,1.97171109188653,censored_likelihood_pressure_index
2024-08-03,HGA,2.6919564982975,censored_likelihood_pressure_index
2024-08-04,BDH,0.9156381689646333,censored_likelihood_pressure_index
2024-08-04,HGA,2.9447878455762595,censored_likelihood_pressure_index
2024-08-05,BDH,1.883877977706109,censored_likelihood_pressure_index
2024-08-05,HGA,2.423347783371231,censored_likelihood_pressure_index
2024-08-05,SHG,4.791379831908642,censored_likelihood_pressure_index
2024-08-06,BDH,2.4690872651058946,censored_likelihood_pressure_index
2024-08-06,HGA,2.8150945390942876,censored_likelihood_pressure_index
2024-08-06,SHG,5.3388691975691245,censored_likelihood_pressure_index
2024-08-07,BDH,1.782719483182173,censored_likelihood_pressure_index
2024-08-07,HGA,2.761098338180013,censored_likelihood_pressure_index
2024-08-07,SHG,5.437999842957424,censored_likelihood_pressure_index
2024-08-08,BDH,0.7556087228796469,censored_likelihood_pressure_index
2024-08-08,HGA,2.946325024240173,censored_likelihood_pressure_index
2024-08-08,SHG,5.069267324336562,censored_likelihood_pressure_index
2024-08-09,HGA,2.3973611691195833,censored_likelihood_pressure_index
2024-08-09,SHG,4.908001831193873,censored_likelihood_pressure_index
2024-08-10,BDH,0.6729848763886481,censored_likelihood_pressure_index
