date,region_code,pressure_index,estimate_label,projection_source,calibration_year,baseline_scale,conservative_scale,high_scale,scale_anchor_count,scale_interval_method,scale_source_year,visitor_estimate_baseline,visitor_estimate_conservative,visitor_estimate_high
2023-01-06,HGA,0.8871467327801223,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14680.568219351857,11744.454575481486,17616.681863222228
2023-01-06,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-07,BDH,0.1300866431045768,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,15125.798210419714,12100.638568335771,18150.957852503656
2023-01-07,HGA,1.2619007718706223,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,20882.025129535057,16705.620103628047,25058.430155442067
2023-01-07,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-08,BDH,0.1127230803978512,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,13106.853456001187,10485.482764800949,15728.224147201421
2023-01-08,HGA,1.227147103974087,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,20306.91892266337,16245.5351381307,24368.302707196046
2023-01-08,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-09,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-09,HGA,0.8256079251378927,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,13662.219585075552,10929.775668060443,16394.66350209066
2023-01-09,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-10,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-10,HGA,0.861477736290857,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14255.795811182079,11404.636648945665,17106.954973418495
2023-01-10,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-11,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-11,HGA,0.8680513387986792,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14364.576260342461,11491.66100827397,17237.491512410954
2023-01-11,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-12,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-12,HGA,0.8295679516747061,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,13727.750390269355,10982.200312215486,16473.300468323225
2023-01-12,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-13,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-13,HGA,0.8809732849627718,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14578.409558915597,11662.727647132479,17494.091470698717
2023-01-13,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-14,BDH,0.1174349761311794,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,13654.728182798193,10923.782546238555,16385.67381935783
2023-01-14,HGA,1.2365780981914063,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,20462.983696243486,16370.38695699479,24555.580435492182
2023-01-14,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-15,BDH,0.1144406718939414,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,13306.56606106017,10645.252848848137,15967.879273272201
2023-01-15,HGA,1.230584912530157,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,20363.80802698808,16291.046421590467,24436.569632385697
2023-01-15,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-16,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-16,HGA,0.8597660813214387,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14227.471221102385,11381.976976881908,17072.96546532286
2023-01-16,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-17,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-17,HGA,0.8976970976639835,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14855.156419582503,11884.125135666003,17826.187703499003
2023-01-17,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-18,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-18,HGA,0.9000296708012574,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14893.756008357479,11915.004806685984,17872.507210028973
2023-01-18,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-19,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-19,HGA,0.892208367513248,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14764.328516555712,11811.46281324457,17717.194219866855
2023-01-19,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-20,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-20,HGA,0.8518512595079637,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,14096.496177985664,11277.196942388531,16915.795413582797
2023-01-20,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-21,BDH,0.5830769431928919,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,67797.15406134381,54237.723249075054,81356.58487361256
2023-01-21,HGA,2.168573827137277,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,35885.71634392775,28708.5730751422,43062.8596127133
2023-01-21,SHG,0.275991240898313,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,47246.73783928186,37797.39027142548,56696.08540713823
2023-01-22,BDH,0.515351296145014,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,59922.368099707535,47937.89447976603,71906.84171964903
2023-01-22,HGA,2.0330190055067936,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,33642.545363438316,26914.036290750653,40371.054436125974
2023-01-22,SHG,0.2214030335538431,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,37901.82271398342,30321.458171186732,45482.187256780104
2023-01-23,BDH,0.3110930223379746,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,36172.27847728391,28937.822781827126,43406.73417274068
2023-01-23,HGA,1.6241902223297244,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,26877.21712663454,21501.773701307633,32252.660551961446
2023-01-23,SHG,0.0567668360654722,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,9717.87297604505,7774.2983808360395,11661.447571254059
2023-01-24,BDH,0.345232242179442,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,40141.809384220076,32113.447507376062,48170.17126106409
2023-01-24,HGA,1.6925208482880478,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,28007.95726102988,22406.365808823906,33609.548713235854
2023-01-24,SHG,0.0842837206212891,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,14428.468234542659,11542.774587634127,17314.16188145119
2023-01-25,BDH,0.3686272184193816,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,42862.05553169285,34289.64442535428,51434.466638031416
2023-01-25,HGA,1.7393465630577052,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,28782.83257161308,23026.266057290464,34539.39908593569
2023-01-25,SHG,0.1031405329143033,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,17656.552082395076,14125.24166591606,21187.862498874092
2023-01-26,BDH,0.3660744699444535,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,42565.23521722998,34052.18817378399,51078.282260675966
2023-01-26,HGA,1.7342371638969745,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,28698.28186521083,22958.625492168663,34437.938238252995
2023-01-26,SHG,0.101082967292979,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,17304.318934772662,13843.45514781813,20765.182721727197
2023-01-27,BDH,0.3829461988779473,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,44526.99209878601,35621.59367902881,53432.39051854321
2023-01-27,HGA,1.7680064124146124,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,29257.097829088478,23405.678263270784,35108.51739490617
2023-01-27,SHG,0.1146819135921581,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,19632.31256455787,15705.850051646294,23558.775077469443
2023-01-28,BDH,0.2067327800737423,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,24037.81233989339,19230.24987191471,28845.374807872064
2023-01-28,HGA,1.415310209482579,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,23420.655585059623,18736.524468047697,28104.786702071546
2023-01-28,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-29,BDH,0.1886139049473312,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,21931.043786095226,17544.835028876183,26317.25254331427
2023-01-29,HGA,1.3790447621525683,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,22820.532342915543,18256.425874332435,27384.63881149865
2023-01-29,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-30,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-30,HGA,0.9444783324564356,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,15629.295672289783,12503.436537831827,18755.154806747738
2023-01-30,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-01-31,BDH,0.0510308374136458,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,5933.600335947067,4746.8802687576535,7120.320403136479
2023-01-31,HGA,1.1036683133204304,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,18263.582975121357,14610.866380097086,21916.299570145628
2023-01-31,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-01,BDH,0.0114344878143966,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,1329.5427662087245,1063.6342129669797,1595.451319450469
2023-02-01,HGA,1.0244150859079255,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,16952.094842840255,13561.675874272205,20342.513811408306
2023-02-01,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-02,BDH,0.0481365935188388,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,5597.072710359888,4477.6581682879105,6716.487252431864
2023-02-02,HGA,1.0978754012994,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,18167.721448531578,14534.177158825263,21801.265738237893
2023-02-02,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-03,BDH,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-03,HGA,0.8335389435386549,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,13793.462650488702,11034.770120390962,16552.155180586444
2023-02-03,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-04,BDH,0.1544204911844712,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,17955.211491870916,14364.169193496733,21546.253790245097
2023-02-04,HGA,1.3106056655089433,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,21687.997227784177,17350.397782227345,26025.596673341013
2023-02-04,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-05,BDH,0.1602654492954076,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,18634.83281827648,14907.866254621185,22361.799381931774
2023-02-05,HGA,1.3223045165159406,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,21881.590659344303,17505.272527475445,26257.90879121316
2023-02-05,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-06,BDH,0.2698807113416414,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,31380.325321766853,25104.260257413483,37656.39038612022
2023-02-06,HGA,1.5417026019140994,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,25512.20602529318,20409.764820234544,30614.647230351813
2023-02-06,SHG,0.0235489005288475,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,4031.3189870388546,3225.0551896310835,4837.582784446626
2023-02-07,BDH,0.1641972197474607,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,19091.998635213098,15273.59890817048,22910.398362255717
2023-02-07,HGA,1.330174067646892,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,22011.81655993638,17609.453247949106,26414.179871923654
2023-02-07,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-08,BDH,0.1653506283578134,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,19226.110988933615,15380.888791146892,23071.333186720334
2023-02-08,HGA,1.3324826480039451,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,22050.019114451083,17640.015291560867,26460.0229373413
2023-02-08,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-09,BDH,0.1069180155356071,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,12431.87070904757,9945.496567238055,14918.24485085708
2023-02-09,HGA,1.2155281004465373,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,20114.64681296113,16091.717450368906,24137.576175553357
2023-02-09,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-10,BDH,0.0424070601754407,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,4930.872375538103,3944.697900430483,5917.046850645724
2023-02-10,HGA,1.086407576269376,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,17977.951051527154,14382.360841221724,21573.541261832583
2023-02-10,SHG,0.0,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,0.0,0.0,0.0
2023-02-11,BDH,0.5602357790268773,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,65141.30230115605,52113.041840924845,78169.56276138725
2023-02-11,HGA,2.122856583089866,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,35129.18408692949,28103.347269543592,42155.02090431538
2023-02-11,SHG,0.2575808120602979,anchor_constrained_estimate,joint_covariate_region_mean,2023,171189.26559227137,136951.4124738171,205427.11871072566,1.0,single_anchor_scenario,2023.0,44095.07004726328,35276.056037810624,52914.08405671594
2023-02-12,BDH,0.4488244611059262,anchor_constrained_estimate,joint_covariate_region_mean,2023,116274.7984684336,93019.83877474688,139529.7581621203,1.0,single_anchor_scenario,2023.0,52186.973762794885,41749.57901023591,62624.36851535385
2023-02-12,HGA,1.899863640435288,anchor_constrained_estimate,joint_covariate_region_mean,2023,16548.072237549917,13238.457790039934,19857.6866850599,1.0,single_anchor_scenario,2023.0,31439.080763417707,25151.264610734168,37726.89691610125
